equipment_names,equipment_urls
Fulltone OF-2 Octafuzz Fuzz Guitar Effects Pedal,/items/fulltone-of-2-octafuzz-fuzz-guitar-effects-pedal
MXR Fuzz Unit Jimi Hendrix System,/items/mxr-fuzz-unit-jimi-hendrix-system
MXR 6-Band Graphic Equalizer,/items/mxr-6-band-graphic-equalizer
Hartman Analog Flanger,/items/hartman-analog-flanger
TC Electronic Nova Repeater,/items/tc-electronic-nova-repeater
EarthQuaker Devices Talons Overdrive Guitar Effects Pedal,/items/earthquaker-devices-talons-overdrive-guitar-effects-pedal
JHS Colour Box Preamp Pedal,/items/jhs-colour-box-preamp-pedal
Boss CS-2 Compressor Guitar Effect Pedal,/items/boss-cs-2-compressor-guitar-effect-pedal
Boss CE-2 Chorus Guitar Effect Pedal,/items/boss-ce-2-chorus-guitar-effect-pedal
L.R. Baggs Venue DI Acoustic Guitar Preamp,/items/l-r-baggs-venue-di-acoustic-guitar-preamp
Greer Amps Black Tiger,/items/greer-amps-black-tiger
Mad Professor Tiny Orange Phaser Guitar Pedal,/items/mad-professor-tiny-orange-phaser-guitar-pedal
Mad Professor Simble,/items/mad-professor-simble
Line 6 DM4 Distortion Modeler,/items/line-6-dm4-distortion-modeler
Line 6 FM4 Filter Modeler Guitar Effects Pedal,/items/line-6-fm4-filter-modeler-guitar-effects-pedal
MXR M-108 Ten Band Graphic Equalizer Pedal,/items/mxr-m-108-ten-band-graphic-equalizer-pedal
Behringer FCB1010 MIDI Foot Controller,/items/behringer-fcb1010-midi-foot-controller
Providence Stampede DT,/items/providence-stampede-dt
Electro-Harmonix Small Stone Phase Shifter Effects Pedal,/items/electro-harmonix-small-stone-phase-shifter-effects-pedal
Boss BCB-60 Pedal Board,/items/boss-bcb-60-pedal-board
Electro-Harmonix Big Muff Pi,/items/electro-harmonix-big-muff-pi
Electro-Harmonix Vintage Polychorus Pedal,/items/electro-harmonix-vintage-polychorus-pedal
Line 6 Helix multi-effect processor,/items/line-6-helix-multi-effect-processor
Nux Time Core Delay,/items/nux-time-core-delay
Donner Blues Drive,/items/donner-blues-drive
Mooer Mod Factory,/items/mooer-mod-factory
DigiTech Death Metal,/items/digitech-death-metal
Boss SL-20 Slicer Twin Pedal,/items/boss-sl-20-slicer-twin-pedal
Eventide Space Reverb Pedal,/items/eventide-space-reverb-pedal
Tech 21 SansAmp Bass Driver DI,/items/tech-21-sansamp-bass-driver-di
Xotic AC Plus - 2-channel Boost/Overdrive Pedal with Compressor and EQ,/items/xotic-ac-plus-2-channel-boost-overdrive-pedal-with-compressor-and-eq
Keeley 4-Knob Compressor Pedal,/items/keeley-4-knob-compressor-pedal
Tech 21 Fly Rig 5,/items/tech-21-fly-rig-5
Catalinbread Formula No. 5,/items/catalinbread-formula-no-5
Way Huge Electronics Aqua-Puss MkII Analog Delay Guitar Effects Pedal,/items/way-huge-electronics-aqua-puss-mkii-analog-delay-guitar-effects-pedal
MXR Fet Driver,/items/mxr-fet-driver
MXR Custom Comp CSP202,/items/mxr-custom-comp-csp202
MXR Tap Tempo Switch M199,/items/mxr-tap-tempo-switch-m199
Dunlop Echoplex Delay EP103,/items/dunlop-echoplex-delay-ep103
J Rockett Audio Designs The Dude,/items/j-rockett-audio-designs-the-dude
MXR EVH 5150 Overdrive,/items/mxr-evh-5150-overdrive
MXR Uni-Vibe,/items/mxr-uni-vibe
ProCo The Rat,/items/proco-the-rat
Pro Co TurboRAT Pedal,/items/pro-co-turborat-pedal
Peavey Dirty Dog Distortion Pedal,/items/peavey-dirty-dog-distortion-pedal
Mooer Reecho Digital Delay,/items/mooer-reecho-digital-delay
TC Electronic Dark Matter Distortion,/items/tc-electronic-dark-matter-distortion
Boss TU-6 Guitar/Bass Auto Tuner,/items/boss-tu-6-guitar-bass-auto-tuner
Fractal MFC-101 Mark III,/items/fractal-mfc-101-mark-iii
Warehouse Vintage 30,/items/warehouse-vintage-30
Fractal Axe FX 2 XL+,/items/fractal-axe-fx-2-xl
RCA 6L6 Tubes,/items/rca-6l6-tubes
Mission Engineering EP-1 Expression Pedal,/items/mission-engineering-ep-1-expression-pedal
Fractal Axe-Fx II Guitar Effects Processor,/items/fractal-axe-fx-ii-guitar-effects-processor
Electro-Harmonix LPB-1 Linear Power Booster Preamp,/items/electro-harmonix-lpb-1-linear-power-booster-preamp
Deltalab DD1 Digital Delay,/items/deltalab-dd1-digital-delay
T-Rex Engineering Mudhoney Distortion Pedal,/items/t-rex-engineering-mudhoney-distortion-pedal
Boss OD-2 Turbo Overdrive Guitar Effects Pedal,/items/boss-od-2-turbo-overdrive-guitar-effects-pedal
Boss TU-12H Chromatic Tuner,/items/boss-tu-12h-chromatic-tuner
Boss FT-2 Dynamic Filter Auto Wah Pedal,/items/boss-ft-2-dynamic-filter-auto-wah-pedal
Boss AW-2 Auto Wah Guitar Pedal,/items/boss-aw-2-auto-wah-guitar-pedal
Boss Lm-2 Limiter,/items/boss-lm-2-limiter
Roland GR-33 Guitar Synthesizer,/items/roland-gr-33-guitar-synthesizer
Roland VG-8 V-Guitar System,/items/roland-vg-8-v-guitar-system
Moog Taurus I,/items/moog-taurus-i--2
Electro-Harmonix XO Holy Grail Plus Variable Reverb Guitar Effects Pedal,/items/electro-harmonix-xo-holy-grail-plus-variable-reverb-guitar-effects-pedal
Strymon OB.1 Optical Compressor and Clean Boost Pedal,/items/strymon-ob-1-optical-compressor-and-clean-boost-pedal
Morley Little Alligator Volume Pedal,/items/morley-little-alligator-volume-pedal
Mojo Hand FX Bayou Trem,/items/mojo-hand-fx-bayou-trem
Dan'Amp Tremolo Lux,/items/dan-amp-tremolo-lux
SIB Mr. Vibromatic,/items/sib-mr-vibromatic
MXR Cry Baby KFK Q Zone,/items/mxr-cry-baby-kfk-q-zone
BOSS PSM-5 Power supply & master switch,/items/boss-psm-5-power-supply-master-switch
Boss CE-5 Chorus Ensemble,/items/boss-ce-5-chorus-ensemble
Boss FV-500H Volume Pedal - High Impedance,/items/boss-fv-500h-volume-pedal-high-impedance
Electro-Harmonix #1 Echo Digital Delay Guitar Effects Pedal,/items/electro-harmonix-1-echo-digital-delay-guitar-effects-pedal
DigiTech JML2 JamMan Stereo Looper and Phrase Sampler,/items/digitech-jml2-jamman-stereo-looper-and-phrase-sampler
Vox V846 Wah Wah Guitar Effects Pedal,/items/vox-v846-wah-wah-guitar-effects-pedal
DigiTech XP-100 Whammy-Wah,/items/digitech-xp-100-whammy-wah
DigiTech Whammy (4th Gen),/items/digitech-whammy-4th-gen
DigiTech Bass Whammy,/items/digitech-bass-whammy
Boomerang Phrase Sampler,/items/boomerang-phrase-sampler
Emerson Custom Guitars EM Drive Overdrive Guitar Effects Pedal,/items/emerson-custom-guitars-em-drive-overdrive-guitar-effects-pedal
Voodoo Lab GCX Guitar Audio Switcher,/items/voodoo-lab-gcx-guitar-audio-switcher
Boss BF-3 Flanger Pedal,/items/boss-bf-3-flanger-pedal
Celestion Vintage 30,/items/celestion-vintage-30
Dunlop Dimebag Signature Cry Baby Wah Wah,/items/dunlop-dimebag-signature-cry-baby-wah-wah
Morley VAI-1 Steve Vai Bad Horsie Wah,/items/morley-vai-1-steve-vai-bad-horsie-wah
MXR Classic Overdrive,/items/mxr-classic-overdrive
Roland GP-8,/items/roland-gp-8
Electro-Harmonix Stereo Polychorus,/items/electro-harmonix-stereo-polychorus
MXR Micro Flanger – M152,/items/mxr-micro-flanger-m152
EBS MultiDrive Universal Overdrive Pedal,/items/ebs-multidrive-universal-overdrive-pedal
Danelectro DM-25,/items/danelectro-dm-25
Roland GR-30,/items/roland-gr-30
Roland GR-700 Programmable Analog Guitar Synthesizer,/items/roland-gr-700-programmable-analog-guitar-synthesizer
Boss PH-2 Super Phaser Guitar Effects Pedal,/items/boss-ph-2-super-phaser-guitar-effects-pedal
Boss FZ-2 Hyper Fuzz,/items/boss-fz-2-hyper-fuzz
Ibanez BC-9 (Bi-Mode Chorus),/items/ibanez-bc-9-bi-mode-chorus
Yamaha Magicstomp,/items/yamaha-magicstomp
GCX Midi Ground Control Footswitch,/items/gcx-midi-ground-control-footswitch
Rocktron All Access LTD Footcontroller,/items/rocktron-all-access-ltd-footcontroller
Fulltone PlimSoul,/items/fulltone-plimsoul
DigiTech Whammy DT Drop Tune Guitar Effects Pedal,/items/digitech-whammy-dt-drop-tune-guitar-effects-pedal
Electro-Harmonix HOG Foot Controller,/items/electro-harmonix-hog-foot-controller
NEW Joyo JF-14 American Sound Guitar Amp Simulator Effects Pedal True Bypass,/items/new-joyo-jf-14-american-sound-guitar-amp-simulator-effects-pedal-true-bypass
DigiTech JMEXTV JamMan Express XT Compact Stereo Looper Pedal,/items/digitech-jmextv-jamman-express-xt-compact-stereo-looper-pedal
Engl 530,/items/engl-530
Roland FC-300,/items/roland-fc-300
AmpTweaker TightDrive Pro,/items/amptweaker-tightdrive-pro
Jetter Gain Stage Overdrive Pedal,/items/jetter-gain-stage-overdrive-pedal
Jetter GS3 Overdrive Pedal,/items/jetter-gs3-overdrive-pedal
Electro Harmonix EH-5000 Frequency Analyzer Ring Modulator,/items/electro-harmonix-eh-5000-frequency-analyzer-ring-modulator
AMT Electronics Legend Amps Series E1 Distortion Guitar Effects Pedal,/items/amt-electronics-legend-amps-series-e1-distortion-guitar-effects-pedal
DigiTech WH1 Whammy Pedal,/items/digitech-wh1-whammy-pedal
Boss GE-10 Graphic Equalizer,/items/boss-ge-10-graphic-equalizer
Custom Audio Electronics 4x4 Audio Controller,/items/custom-audio-electronics-4x4-audio-controller
Line 6 POD X3 Live,/items/line-6-pod-x3-live
MXR Flanger Guitar Effects Pedal,/items/mxr-flanger-guitar-effects-pedal
Dunlop Crybaby Wah DCR-ISR,/items/dunlop-crybaby-wah-dcr-isr
Korg DTR-1 Digital Tuner,/items/korg-dtr-1-digital-tuner
Rocktron Patchmate Loop 8,/items/rocktron-patchmate-loop-8
Boss FZ-5 Fuzz Guitar Effects Pedal,/items/boss-fz-5-fuzz-guitar-effects-pedal
pigtronix mothership,/items/pigtronix-mothership
Pigtronix Philosopher's Tone Compressor Pedal,/items/pigtronix-philosopher-s-tone-compressor-pedal
Electro-Harmonix Crying Bass Wah/Fuzz,/items/electro-harmonix-crying-bass-wah-fuzz
Tech 21 SansAmp Classic,/items/tech-21-sansamp-classic
Fulltone Clyde Deluxe Wah,/items/fulltone-clyde-deluxe-wah
Electro-Harmonix Hot Tubes,/items/electro-harmonix-hot-tubes
Carl Martin Compressor/Limiter Pedal,/items/carl-martin-compressor-limiter-pedal
Maza Fx - Kid Rock v2,/items/maza-fx-kid-rock-v2
Sabbadius Funky Vibe,/items/sabbadius-funky-vibe
Eventide TimeFactor Twin Delay Guitar Effects Pedal,/items/eventide-timefactor-twin-delay-guitar-effects-pedal
D'Amico Efectos Nodriza,/items/d-amico-efectos-nodriza
Dunlop DVP3 Volume (X) Pedal,/items/dunlop-dvp3-volume-x-pedal
Sabbadius 80 Overdrive Tone,/items/sabbadius-80-overdrive-tone
Cluster Heaven & Hell,/items/cluster-heaven-hell
Boss RC-30 Loop Station,/items/boss-rc-30-loop-station
Goran FatBoy Overdrive Pedal,/items/goran-fatboy-overdrive-pedal
Catalinbread Pareidolia,/items/catalinbread-pareidolia
MXR CSP099 Phase 99,/items/mxr-csp099-phase-99
Catalinbread Montavillian,/items/catalinbread-montavillian
BMF Effects Little Red Compressor,/items/bmf-effects-little-red-compressor
BMF Effects Purple Nurple,/items/bmf-effects-purple-nurple
BearFoot FX Pale Green Compressor,/items/bearfoot-fx-pale-green-compressor
3Leaf Audio Proton Envelope Filter Guitar Effects Pedal,/items/3leaf-audio-proton-envelope-filter-guitar-effects-pedal
BearFoot FX Honey Bee Overdrive,/items/bearfoot-fx-honey-bee-overdrive
EarthQuaker Devices Terminal Fuzz,/items/earthquaker-devices-terminal-fuzz
BearFoot FX Baby Pink Booster,/items/bearfoot-fx-baby-pink-booster
Catalinbread Octapussy Octave Fuzz,/items/catalinbread-octapussy-octave-fuzz
EarthQuaker Devices Arpanoid Polyphonic Pitch Arpeggiator Guitar Effects Pedal,/items/earthquaker-devices-arpanoid-polyphonic-pitch-arpeggiator-guitar-effects-pedal
Earthquaker Devices Grand Orbiter Phaser Pedal,/items/earthquaker-devices-grand-orbiter-phaser-pedal
Strymon Lex Rotary Rotating Speaker Effects Pedal,/items/strymon-lex-rotary-rotating-speaker-effects-pedal
Catalinbread Valcoder Effects Pedal,/items/catalinbread-valcoder-effects-pedal
Catalinbread Echorec,/items/catalinbread-echorec
Catalinbread Topanga Spring Reverb,/items/catalinbread-topanga-spring-reverb
TC Electronic Polytune Mini Noir,/items/tc-electronic-polytune-mini-noir
Soundblox Pro Multiwave Distortion,/items/soundblox-pro-multiwave-distortion
Dunlop Cry Baby Fazel,/items/dunlop-cry-baby-fazel
Ernie Ball 6165 Stereo Volume/Pan Pedal,/items/ernie-ball-6165-stereo-volume-pan-pedal
Voodoo Labs Giggity,/items/voodoo-labs-giggity
MXR M193 GT-OD,/items/mxr-m193-gt-od
MXR Super Badass Distortion M75,/items/mxr-super-badass-distortion-m75
Keeley Katana Clean Boost Pedal,/items/keeley-katana-clean-boost-pedal
MXR Smart Gate Noise Gate,/items/mxr-smart-gate-noise-gate
Line 6 POD XT Live,/items/line-6-pod-xt-live
DiMarzio Jumper Cable EP17J06RR Patch Cables,/items/dimarzio-jumper-cable-ep17j06rr-patch-cables
Chandler Tube Driver Rack,/items/chandler-tube-driver-rack
Danelectro Daddy O. Overdrive Pedal,/items/danelectro-daddy-o-overdrive-pedal
Visual Sound Jekyll & Hyde Ultimate Overdrive,/items/visual-sound-jekyll-hyde-ultimate-overdrive
Colorsound Fuzz Box,/items/colorsound-fuzz-box
Mooer Ninety Orange,/items/mooer-ninety-orange
TC Electronic Polytune 2 Pedal Tuner,/items/tc-electronic-polytune-2-pedal-tuner
Smallsound/Bigsound Mini,/items/smallsound-bigsound-mini
Hagstrom II,/items/hagstrom-ii
Electro-Harmonix LPB-2ube,/items/electro-harmonix-lpb-2ube--2
Electro Harmonix Superego Synth Engine,/items/electro-harmonix-superego-synth-engine
Empress Fuzz,/items/empress-fuzz
DigiTech Hardwire HT-6 Polyphonic Tuner,/items/digitech-hardwire-ht-6-polyphonic-tuner
DOD Compressor 280 (2014),/items/dod-compressor-280-2014
DigiTech Hardwire Supernatural Ambient Reverb,/items/digitech-hardwire-supernatural-ambient-reverb
DOD Overdrive Preamp 250 Guitar Pedal,/items/dod-overdrive-preamp-250-guitar-pedal
DOD Envelope Filter 440  (2014),/items/dod-envelope-filter-440-2014
Electro-Harmonix Deluxe Memory Man (Classic Chassis) Analog Delay/Chorus/Vibrato,/items/electro-harmonix-deluxe-memory-man-classic-chassis-analog-delay-chorus-vibrato
DOD Bifet Boost 410 (2014),/items/dod-bifet-boost-410-2014
DigiTech Synth Wah,/items/digitech-synth-wah
DigiTech DL-8 Delay/Looper,/items/digitech-dl-8-delay-looper
Danelectro Fab Distortion,/items/danelectro-fab-distortion
Earthquaker Devices Black Eye Clean Boost,/items/earthquaker-devices-black-eye-clean-boost
DigiTech DOD Phasor 201 Re-Issue,/items/digitech-dod-phasor-201-re-issue
DigiTech Luxe,/items/digitech-luxe
Fuzzrocious Tremorslo,/items/fuzzrocious-tremorslo
Pedaltrain Grande,/items/pedaltrain-grande
Roland VG-88,/items/roland-vg-88
Boss GT-Pro,/items/boss-gt-pro
TC Electronic G-Force Multi Effects Processor,/items/tc-electronic-g-force-multi-effects-processor
Roland VG-99 V-Guitar System,/items/roland-vg-99-v-guitar-system
Planet Waves Tru-Strobe Pedal Tuner,/items/planet-waves-tru-strobe-pedal-tuner
Boss GP-10,/items/boss-gp-10
ZVex Fat Fuzz Factory,/items/zvex-fat-fuzz-factory
Boss DA-2 Adaptive Distortion Guitar Effects Pedal,/items/boss-da-2-adaptive-distortion-guitar-effects-pedal
Stomp Under Foot Pumpkin Pi,/items/stomp-under-foot-pumpkin-pi
Green Carrot Pedals Cornstarch Overdrive Pedal,/items/green-carrot-pedals-cornstarch-overdrive-pedal
Line 6 MM4 Modulation Guitar Effects Pedal,/items/line-6-mm4-modulation-guitar-effects-pedal
Orange Amplifiers FS-1 1-Button Guitar Footswitch,/items/orange-amplifiers-fs-1-1-button-guitar-footswitch
Pedaltrain 2,/items/pedaltrain-2
Pedaltrain JR,/items/pedaltrain-jr
RJM Music MasterMind GT-10 Controller,/items/rjm-music-mastermind-gt-10-controller
Seymour Duncan Dirty Deed - Distortion,/items/seymour-duncan-dirty-deed-distortion
Seymour Duncan Pickup Booster,/items/seymour-duncan-pickup-booster
EarthQuaker Devices Afterneath,/items/earthquaker-devices-afterneath
Smart People Factory Cali Quake,/items/smart-people-factory-cali-quake
Smart People Factory Red Threat,/items/smart-people-factory-red-threat
Smart People Factory Ego Booster,/items/smart-people-factory-ego-booster
Celestion Alnico Blue Speaker,/items/celestion-alnico-blue-speaker
Yamaha AD-10 Analog Delay Pedal,/items/yamaha-ad-10-analog-delay-pedal
Boss CE-1 Chorus Ensemble Pedal,/items/boss-ce-1-chorus-ensemble-pedal--2
Boss FRV-1 '63 Fender Reverb Pedal,/items/boss-frv-1-63-fender-reverb-pedal
BOSS GT-6,/items/boss-gt-6
Boss DD-2 Digital Delay Pedal,/items/boss-dd-2-digital-delay-pedal
Xotic Effects BB Preamp,/items/xotic-effects-bb-preamp
TC Electronic G-System,/items/tc-electronic-g-system
Morley Mark Tremonti Signature Wah,/items/morley-mark-tremonti-signature-wah
Radial Tonebone PZ-Pre Acoustic Pre-Amp,/items/radial-tonebone-pz-pre-acoustic-pre-amp
Crowther Hotcake,/items/crowther-hotcake
T-Rex Engineering Mudhoney II Dual Distortion Pedal,/items/t-rex-engineering-mudhoney-ii-dual-distortion-pedal
Totally Wycked Audio Triskelion Harmonic Energiser,/items/totally-wycked-audio-triskelion-harmonic-energiser
RJM Mini Effect Gizmo,/items/rjm-mini-effect-gizmo
Electro-Harmonix Big Muff Pi with Tone Wicker,/items/electro-harmonix-big-muff-pi-with-tone-wicker
Red Witch Titan Delay Guitar Effects Pedal,/items/red-witch-titan-delay-guitar-effects-pedal
DOD FX55B Supra Distortion Pedal,/items/dod-fx55b-supra-distortion-pedal
Chandler Tube Driver Tube Overdrive Pedal,/items/chandler-tube-driver-tube-overdrive-pedal
Dunlop SW95 Slash Signature Cry Baby Wah Wah,/items/dunlop-sw95-slash-signature-cry-baby-wah-wah
Morley Echo-Chorus-Vibrato,/items/morley-echo-chorus-vibrato
Maxon AD-9 Analog Delay Pro,/items/maxon-ad-9-analog-delay-pro
Boss DD-5 Digital Delay,/items/boss-dd-5-digital-delay
Mojo Hand Fx Rook Overdrive,/items/mojo-hand-fx-rook-overdrive
Frantone Vigilantron tremolo pedal,/items/frantone-vigilantron-tremolo-pedal
Divided By 13 Switchazel,/items/divided-by-13-switchazel
Boss DM-2W Waza Craft Delay Pedal,/items/boss-dm-2w-waza-craft-delay-pedal
Moog MF-102 Moogerfooger Ring Modulator,/items/moog-mf-102-moogerfooger-ring-modulator
Marshall RG-1 Regenerator,/items/marshall-rg-1-regenerator
Hexe Revolver 2,/items/hexe-revolver-2
Moog Minifooger MF Drive,/items/moog-minifooger-mf-drive
Loud Button WTF,/items/loud-button-wtf
Ibanez TS808 The Original Tube Screamer,/items/ibanez-ts808-the-original-tube-screamer
Voodoo Lab - Pedal Power® 4x4,/items/voodoo-lab-pedal-power-4x4
BOSS ME-5,/items/boss-me-5
DigiTech PDS-1002 Digital Delay Effects Pedal,/items/digitech-pds-1002-digital-delay-effects-pedal
Boss RC-300 Loop Station,/items/boss-rc-300-loop-station
Akai Professional E2 HeadRush Delay/Looper,/items/akai-professional-e2-headrush-delay-looper
Electro-Harmonix Nano Muff Overdirve,/items/electro-harmonix-nano-muff-overdirve
Visual Sound Jekyll & Hyde,/items/visual-sound-jekyll-hyde
Carl Martin Echotone,/items/carl-martin-echotone
MXR MC401 Boost/Line Driver,/items/mxr-mc401-boost-line-driver
Carl Martin Hot Drive 'n' Boost,/items/carl-martin-hot-drive-n-boost
MXR EVH-117 Eddie Van Halen Flanger,/items/mxr-evh-117-eddie-van-halen-flanger
MXR EVH90 Phase 90 Pedal,/items/mxr-evh90-phase-90-pedal
Dunlop JC95 Jerry Cantrell Signature Wah,/items/dunlop-jc95-jerry-cantrell-signature-wah
Custom Audio Electronics RS-T MIDI Foot Controller,/items/custom-audio-electronics-rs-t-midi-foot-controller
Way Huge Electronics Green Rhino MkII Overdrive Guitar Effects Pedal,/items/way-huge-electronics-green-rhino-mkii-overdrive-guitar-effects-pedal
Delta Lab Chromatic Tuner C-40,/items/delta-lab-chromatic-tuner-c-40
Audio Kitchen The Big Trees,/items/audio-kitchen-the-big-trees
Chadderbox Louder/Louder,/items/chadderbox-louder-louder
TC Electronic Nova System,/items/tc-electronic-nova-system
Boss TR-2 JHS Versa-Trem Mod,/items/boss-tr-2-jhs-versa-trem-mod
Danelectro Back Talk Reverse Delay,/items/danelectro-back-talk-reverse-delay
Sarno Music Solutions Earth Drive,/items/sarno-music-solutions-earth-drive
Ibanez ad-80,/items/ibanez-ad-80
Ibanez FL301-DX Flanger,/items/ibanez-fl301-dx-flanger
Dunlop Cry Baby Zakk Wylde Signature Wah,/items/dunlop-cry-baby-zakk-wylde-signature-wah
MI Audio Crunch Box,/items/mi-audio-crunch-box
Keeley Seafoam Chorus Pedal,/items/keeley-seafoam-chorus-pedal
ZVEX Channel 2 Boost / Distortion Pedal Channel Two with Button,/items/zvex-channel-2-boost-distortion-pedal-channel-two-with-button
Guitar Systems Fuzz Tool Junior Pedal,/items/guitar-systems-fuzz-tool-junior-pedal
BOSS ES-5 Effects Switching System,/items/boss-es-5-effects-switching-system
JHS Pulp ‘n Peel Compressor,/items/jhs-pulp-n-peel-compressor
JHS Pedals Morning Glory V4,/items/jhs-pedals-morning-glory-v4
Pro Co Rat 2 Distortion/Fuzz/Overdrive,/items/pro-co-rat-2-distortion-fuzz-overdrive
BOSS DD-500 Digital Delay,/items/boss-dd-500-digital-delay
ZVex Vexter Series Instant Lo-Fi Junky Modulation and Chorus/Vibrato Guitar Effects Pedal,/items/zvex-vexter-series-instant-lo-fi-junky-modulation-and-chorus-vibrato-guitar-effects-pedal
Electro-Harmonix XO Germanium OD Overdrive Guitar Effects Pedal,/items/electro-harmonix-xo-germanium-od-overdrive-guitar-effects-pedal
BJFE Honey Bee,/items/bjfe-honey-bee
Death By Audio Interstellar Overdriver,/items/death-by-audio-interstellar-overdriver
Electro-Harmonix Soul Food Overdrive,/items/electro-harmonix-soul-food-overdrive
Mastermind GT/16 MIDI Foot Controller,/items/mastermind-gt-16-midi-foot-controller
Whirlwind Selector A/B Box,/items/whirlwind-selector-a-b-box
line 6 fb4,/items/line-6-fb4
Vox V845 Wah-Wah Pedal,/items/vox-v845-wah-wah-pedal
Electro-Harmonix Pitch Fork,/items/electro-harmonix-pitch-fork
Keeley Modded Ibanez TS9 Mod Plus Tube Screamer,/items/keeley-modded-ibanez-ts9-mod-plus-tube-screamer
Fulltone 70's Fuzz,/items/fulltone-70-s-fuzz
Death By Audio Robot,/items/death-by-audio-robot
Boss RC-20XL Loop Station,/items/boss-rc-20xl-loop-station
Empress Effects Phaser Pedal,/items/empress-effects-phaser-pedal
TC Electronic Polytune Noir Mini 2 Pedal Tuner,/items/tc-electronic-polytune-noir-mini-2-pedal-tuner
FAMC Liquid Foot+ 12+,/items/famc-liquid-foot-12
Xotic Effects SL Drive,/items/xotic-effects-sl-drive
MXR Slash Octave Fuzz SF01,/items/mxr-slash-octave-fuzz-sf01
Dunlop GCB95F Cry Baby Classic Wah Wah,/items/dunlop-gcb95f-cry-baby-classic-wah-wah
Lovetone Doppelganger,/items/lovetone-doppelganger
EarthQuaker Devices Organizer,/items/earthquaker-devices-organizer
Rocktron MIDI Xchange Controller,/items/rocktron-midi-xchange-controller
TC Electronic Line Booster,/items/tc-electronic-line-booster
Dunlop TS-1 Tremolo Stereo Pan,/items/dunlop-ts-1-tremolo-stereo-pan
Dunlop KH95 Kirk Hammett Signature Cry Baby Wah Guitar Effects Pedal,/items/dunlop-kh95-kirk-hammett-signature-cry-baby-wah-guitar-effects-pedal
DigiTech HardWire Series CR-7 Stereo Chorus Guitar Effects Pedal,/items/digitech-hardwire-series-cr-7-stereo-chorus-guitar-effects-pedal
Zoom G2.1U Guitar Effects Pedal with USB Interface,/items/zoom-g2-1u-guitar-effects-pedal-with-usb-interface
Bondi Effects Sick As Overdrive (Special Edition),/items/bondi-effects-sick-as-overdrive-special-edition
EarthQuaker Devices Levitation Reverb,/items/earthquaker-devices-levitation-reverb
Earthquaker Devices Grand Orbiter V2,/items/earthquaker-devices-grand-orbiter-v2
Catalinbread Dirty Little Secret MKIII,/items/catalinbread-dirty-little-secret-mkiii
Earthquaker Devices Dunes,/items/earthquaker-devices-dunes
Analogman Sun Face Fuzz Pedal,/items/analogman-sun-face-fuzz-pedal
ZVex Double Rock,/items/zvex-double-rock
Sweet Sound Electronics Mojo Vibe,/items/sweet-sound-electronics-mojo-vibe
Caroline Guitar Company Kilobyte Lo Fi Delay Pedal,/items/caroline-guitar-company-kilobyte-lo-fi-delay-pedal
Old Blood Noise Endeavours Procession,/items/old-blood-noise-endeavours-procession
Moog EP-3 Expression Pedal,/items/moog-ep-3-expression-pedal
Walrus Audio Jupiter Fuzz,/items/walrus-audio-jupiter-fuzz
Mantic Effects Vitriol Distortion,/items/mantic-effects-vitriol-distortion
Bondi Effects Sick As Overdrive MkII,/items/bondi-effects-sick-as-overdrive-mkii
Big Ear N.Y.C. Loaf Fuzz Pedal,/items/big-ear-n-y-c-loaf-fuzz-pedal
Spaceman Saturn V Harmonic Booster,/items/spaceman-saturn-v-harmonic-booster
Boss MT-2 Metal Zone Guitar Effects Pedal,/items/boss-mt-2-metal-zone-guitar-effects-pedal
Barber Tone Press Parallel Compressor,/items/barber-tone-press-parallel-compressor
Tech 21 CompTortion,/items/tech-21-comptortion
Old World 1960 Compressor Pedal,/items/old-world-1960-compressor-pedal
Origin Effects SlideRIG,/items/origin-effects-sliderig
Tech 21 Liverpool,/items/tech-21-liverpool
Electro-Harmonix Killswitch,/items/electro-harmonix-killswitch
Xotic Robotalk,/items/xotic-robotalk
Manlay Sound Ronno Bender,/items/manlay-sound-ronno-bender
Neunaber Wet Mono Reverb Pedal,/items/neunaber-wet-mono-reverb-pedal
Red Panda Lab Particle Granular Delay/Pitch Shifting Pedal,/items/red-panda-lab-particle-granular-delay-pitch-shifting-pedal
Lexicon Prime Time Digital Delay model 93,/items/lexicon-prime-time-digital-delay-model-93
Electro-Harmonix Big Muff Pi Ram's Head,/items/electro-harmonix-big-muff-pi-ram-s-head
Tech 21 American Woman,/items/tech-21-american-woman
Crazy Tube Circuits Starlight,/items/crazy-tube-circuits-starlight
Taylor McGrath Guitars DRHIVE,/items/taylor-mcgrath-guitars-drhive
Vertex Dynamic Distortion,/items/vertex-dynamic-distortion
Vertex Boost,/items/vertex-boost
Electro Harmonix Mel9 Tape Replay Machine,/items/electro-harmonix-mel9-tape-replay-machine
TC Electronic Ditto Looper Guitar Effects Pedal,/items/tc-electronic-ditto-looper-guitar-effects-pedal
Maestro Echoplex,/items/maestro-echoplex
MXR CSP-026 Handwired 1974 Vintage Phase 90 Pedal,/items/mxr-csp-026-handwired-1974-vintage-phase-90-pedal
MXR Custom Shop CSP105 Vintage '75 Phase 45 Phaser Guitar Effects Pedal,/items/mxr-custom-shop-csp105-vintage-75-phase-45-phaser-guitar-effects-pedal
Colorsound Wah Wah,/items/colorsound-wah-wah
Line 6 Pod X3,/items/line-6-pod-x3
Blackout Effectors Cadavernous,/items/blackout-effectors-cadavernous
