equipment_names,equipment_urls
Pro Co Rat 2 Distortion/Fuzz/Overdrive,/items/pro-co-rat-2-distortion-fuzz-overdrive
Sweet Sound Electronics Mojo Vibe,/items/sweet-sound-electronics-mojo-vibe
Keeley 4-Knob Compressor Pedal,/items/keeley-4-knob-compressor-pedal
Dunlop DVP3 Volume (X) Pedal,/items/dunlop-dvp3-volume-x-pedal
Strymon Ola dBucket Chorus & Vibrato,/items/strymon-ola-dbucket-chorus-vibrato
Taylor 812ce,/items/taylor-812ce
Ibanez AD9 Analog Delay Pedal,/items/ibanez-ad9-analog-delay-pedal
Boss FDR-1: Fender '65 Deluxe Reverb,/items/boss-fdr-1-fender-65-deluxe-reverb
Keeley Compressor 2-Knob Effect Pedal,/items/keeley-compressor-2-knob-effect-pedal
Boss DD-5 Digital Delay,/items/boss-dd-5-digital-delay
Malekko Heavy Industry E616 Analog Delay Guitar Effects Pedal,/items/malekko-heavy-industry-e616-analog-delay-guitar-effects-pedal
Malekko Chorus Effects Pedal,/items/malekko-chorus-effects-pedal
MXR M134 Stereo Chorus,/items/mxr-m134-stereo-chorus
Sony DPS R7,/items/sony-dps-r7
Line 6 POD XT Live,/items/line-6-pod-xt-live
Crowther Double Hotcake Overdrive Effects Pedal,/items/crowther-double-hotcake-overdrive-effects-pedal
MXR M-117 flanger,/items/mxr-m-117-flanger
Aeneko MXR Distortion+ Monster modified,/items/aeneko-mxr-distortion-monster-modified
Walrus Audio Deep Six Compressor,/items/walrus-audio-deep-six-compressor
Walrus Audio Mayflower Overdrive Pedal,/items/walrus-audio-mayflower-overdrive-pedal
Electro-Harmonix Russian Big Muff Pi,/items/electro-harmonix-russian-big-muff-pi
Tech 21 CompTortion,/items/tech-21-comptortion
BOSS FV 300L,/items/boss-fv-300l
Roland GR-55 Guitar Synthesizer Multi Effects Pedal,/items/roland-gr-55-guitar-synthesizer-multi-effects-pedal
Boss FV-50L Stereo Volume Pedal,/items/boss-fv-50l-stereo-volume-pedal
Mooer Ensemble King Analog Chorus Guitar Effects Pedal,/items/mooer-ensemble-king-analog-chorus-guitar-effects-pedal
Red Witch Seven Sisters Violet Delay,/items/red-witch-seven-sisters-violet-delay
Boss SY-300 Guitar Synthesizer,/items/boss-sy-300-guitar-synthesizer
Dunlop Cry Baby Wah Pedal,/items/dunlop-cry-baby-wah-pedal
MXR M193 GT-OD,/items/mxr-m193-gt-od
Jim Dunlop CBM95 Cry Baby Mini Wah,/items/jim-dunlop-cbm95-cry-baby-mini-wah
BBE Sonic Stomp Sonic Maximizer Guitar Effects Pedal,/items/bbe-sonic-stomp-sonic-maximizer-guitar-effects-pedal
Colorsound Tonebender,/items/colorsound-tonebender
Watkins Copicat,/items/watkins-copicat
T-Rex Engineering FuelTank Classic Power Supply,/items/t-rex-engineering-fueltank-classic-power-supply
Ibanez CP-9 Compressor/Limiter Effects Pedal,/items/ibanez-cp-9-compressor-limiter-effects-pedal
Roland RE-301 Chorus Echo Analog Tape Delay Effect,/items/roland-re-301-chorus-echo-analog-tape-delay-effect
"JBL D 131 12"" Alnico Speaker",/items/jbl-d-131-12-alnico-speaker
"JBL D123 12"" Alnico Speaker",/items/jbl-d123-12-alnico-speaker
Carl Martin DelayLa XL,/items/carl-martin-delayla-xl
Maxon OD808X Extreme Overdrive Pedal,/items/maxon-od808x-extreme-overdrive-pedal
A.Y.A R-Comp,/items/a-y-a-r-comp
Wampler Pedals SLOSTORTION Amp-In-A-Box Distortion Pedal,/items/wampler-pedals-slostortion-amp-in-a-box-distortion-pedal
Wampler Plexi-Drive,/items/wampler-plexi-drive
Creation Audio Labs MK 4.23 Zen Boost,/items/creation-audio-labs-mk-4-23-zen-boost
Hartman Analog Flanger,/items/hartman-analog-flanger
Empress Tap Tremolo Pedal,/items/empress-tap-tremolo-pedal
Hilton Electronics Pro Guitar Pedal,/items/hilton-electronics-pro-guitar-pedal
Empress Superdelay Digital Delay Pedal,/items/empress-superdelay-digital-delay-pedal
T-Rex Engineering Octavius Octave Guitar Effects Pedal,/items/t-rex-engineering-octavius-octave-guitar-effects-pedal
Voodoo Lab Sparkle Drive Mod,/items/voodoo-lab-sparkle-drive-mod
TC Electronic Corona Mini,/items/tc-electronic-corona-mini
Electro Harmonix Holy Grail Neo Reverb Pedal,/items/electro-harmonix-holy-grail-neo-reverb-pedal
Pigtronix Class A Boost Pedal,/items/pigtronix-class-a-boost-pedal
Pigtronix Infinity Looper,/items/pigtronix-infinity-looper
Pigtronix Philosopher's Tone Compressor Pedal,/items/pigtronix-philosopher-s-tone-compressor-pedal
Pigtronix Tremvelope Envelope Modified Tremolo,/items/pigtronix-tremvelope-envelope-modified-tremolo
Dunlop TS-1 Tremolo Stereo Pan,/items/dunlop-ts-1-tremolo-stereo-pan
Marshall Bluesbreaker Guitar Pedal,/items/marshall-bluesbreaker-guitar-pedal
DigiTech XP-99 Space Station,/items/digitech-xp-99-space-station
Dunlop UV-1 Univibe,/items/dunlop-uv-1-univibe
DigiTech GNX2,/items/digitech-gnx2
Electro-Harmonix Ravish Sitar,/items/electro-harmonix-ravish-sitar
Boss RC-3 Loop Station,/items/boss-rc-3-loop-station
Way Huge Electronics Green Rhino™ Overdrive MKIV WHE207,/items/way-huge-electronics-green-rhino-overdrive-mkiv-whe207
Strymon BigSky - Multidimensional Reverberator - Reverb Pedal,/items/strymon-bigsky-multidimensional-reverberator-reverb-pedal
Pro Co Deucetone Rat/Distortion Pedal,/items/pro-co-deucetone-rat-distortion-pedal
Boss RC-50 Loop Station Looper Pedal,/items/boss-rc-50-loop-station-looper-pedal
SKB SKB-PS-55 Stagefive Professional Pedalboard,/items/skb-skb-ps-55-stagefive-professional-pedalboard
Maxon AD-999 Pro Analog Delay,/items/maxon-ad-999-pro-analog-delay
Boss SL-20 Slicer Twin Pedal,/items/boss-sl-20-slicer-twin-pedal
Death By Audio Octave Clang,/items/death-by-audio-octave-clang
Mojo Hand Fx Recoil Delay Pedal,/items/mojo-hand-fx-recoil-delay-pedal
mojo hand fx colossus,/items/mojo-hand-fx-colossus
Mojo Hand Fx Rook Overdrive,/items/mojo-hand-fx-rook-overdrive
MXR M-104 Distortion + Guitar Pedal,/items/mxr-m-104-distortion-guitar-pedal
Boss PS-3,/items/boss-ps-3
Radial Engineering Tonebone JX-2 Pro Switchbone,/items/radial-engineering-tonebone-jx-2-pro-switchbone
Radial Engineering Bigshot Efx Effects Loop,/items/radial-engineering-bigshot-efx-effects-loop
Lehle Little Lehle True Bypass Effects Loop Switcher Guitar Pedal,/items/lehle-little-lehle-true-bypass-effects-loop-switcher-guitar-pedal
Vox VF002,/items/vox-vf002
Fender PT-10,/items/fender-pt-10
Electro-Harmonix LPB-1 Linear Power Booster Preamp,/items/electro-harmonix-lpb-1-linear-power-booster-preamp
MXR Smart Gate Noise Gate,/items/mxr-smart-gate-noise-gate
Pigtronix Disnortion Analog Octave/Fuzz/Overdrive Pedal,/items/pigtronix-disnortion-analog-octave-fuzz-overdrive-pedal
Pigtronix PolySaturator Distortion Guitar Effects Pedal,/items/pigtronix-polysaturator-distortion-guitar-effects-pedal
MXR Reverb M300,/items/mxr-reverb-m300
Mu-FX Tru-Tron 3X,/items/mu-fx-tru-tron-3x
MI Audio Pollyanna Octave Synth Fuzz,/items/mi-audio-pollyanna-octave-synth-fuzz
Dunlop Volume X Mini Pedal DVP4,/items/dunlop-volume-x-mini-pedal-dvp4
Keeler Pull Overdrive Pedal,/items/keeler-pull-overdrive-pedal
Basic Audio Scarab Deluxe Fuzz Pedal,/items/basic-audio-scarab-deluxe-fuzz-pedal
Rockett Boing Spring Reverb Guitar Pedal,/items/rockett-boing-spring-reverb-guitar-pedal
Rockett Tim Pierce Overdrive & Preamp Pedal,/items/rockett-tim-pierce-overdrive-preamp-pedal
BOSS DD-500 Digital Delay,/items/boss-dd-500-digital-delay
Rockett Animal Overdrive,/items/rockett-animal-overdrive
Boss CS-2 Compressor Guitar Effect Pedal,/items/boss-cs-2-compressor-guitar-effect-pedal
Strymon Mobius Modulation Pedal,/items/strymon-mobius-modulation-pedal
Boss TU-12 Chromatic Tuner,/items/boss-tu-12-chromatic-tuner
EarthQuaker Devices Hoof Reaper,/items/earthquaker-devices-hoof-reaper
XTS Winford Drive Pedal,/items/xts-winford-drive-pedal
Analogman Peppermint Fuzz,/items/analogman-peppermint-fuzz
Gig Rig G2 Switching System,/items/gig-rig-g2-switching-system
'63 Fender Tube Reverb,/items/63-fender-tube-reverb
Seymour Duncan Pickup Booster,/items/seymour-duncan-pickup-booster
Electro-Harmonix Small Stone (Nano Chassis) Analog Phase Shifter,/items/electro-harmonix-small-stone-nano-chassis-analog-phase-shifter
Morley ABY Footswitch,/items/morley-aby-footswitch
Maxon D&S II,/items/maxon-d-s-ii
Line 6 POD HD500,/items/line-6-pod-hd500
EarthQuaker Devices Bit Commander,/items/earthquaker-devices-bit-commander
Boss FV-500L Volume Pedal - Low Impedance,/items/boss-fv-500l-volume-pedal-low-impedance
Fender Blender,/items/fender-blender
DigiTech Whammy Pitch-Shifting Pedal,/items/digitech-whammy-pitch-shifting-pedal
Gibson Les Paul Junior 1959 Double Cutaway,/items/gibson-les-paul-junior-1959-double-cutaway
Korg Kronos X 88-key Music Workstation,/items/korg-kronos-x-88-key-music-workstation
Mr. Black Supermoon Chrome reverb pedal,/items/mr-black-supermoon-chrome-reverb-pedal
EarthQuaker Devices Sea Machine V2 Super Chorus,/items/earthquaker-devices-sea-machine-v2-super-chorus
Boss OS-2 Overdrive Distortion Pedal,/items/boss-os-2-overdrive-distortion-pedal
Boss CE-5 Chorus Ensemble,/items/boss-ce-5-chorus-ensemble
Electro Harmonix East River Drive,/items/electro-harmonix-east-river-drive
Maxon AD-9 Analog Delay Pro,/items/maxon-ad-9-analog-delay-pro
Electro-Harmonix Neo Mistress,/items/electro-harmonix-neo-mistress
Cruzer by Crafter Analog Delay,/items/cruzer-by-crafter-analog-delay
Vintage 1974 Musitronics Mu-Tron Phasor Effects Pedal,/items/vintage-1974-musitronics-mu-tron-phasor-effects-pedal
Fractal Axe-Fx II Guitar Effects Processor,/items/fractal-axe-fx-ii-guitar-effects-processor
Boss CE-2 Chorus Guitar Effect Pedal,/items/boss-ce-2-chorus-guitar-effect-pedal
EarthQuaker Devices Dispatch Master,/items/earthquaker-devices-dispatch-master
Earthquaker Devices Grand Orbiter Phaser Pedal,/items/earthquaker-devices-grand-orbiter-phaser-pedal
DigiTech Drop Polyphonic Drop Tune Pedal,/items/digitech-drop-polyphonic-drop-tune-pedal
Musicom LAB / EFX MK-III PLUS,/items/musicom-lab-efx-mk-iii-plus
Green Machine - Aramat Effects,/items/green-machine-aramat-effects
Tech 21 SansAmp GT2 Tube Amp Emulator,/items/tech-21-sansamp-gt2-tube-amp-emulator
Visual Sound 1 SPOT - Space-Saving 9V DC Adapter,/items/visual-sound-1-spot-space-saving-9v-dc-adapter
Mojo Hand Fx Nebula IV Phaser Pedal,/items/mojo-hand-fx-nebula-iv-phaser-pedal
Road Rage 12-Channel True Bypass Looper,/items/road-rage-12-channel-true-bypass-looper
Dunlop GCB95F Cry Baby Classic Wah Wah,/items/dunlop-gcb95f-cry-baby-classic-wah-wah
Electro Harmonix Micro Q-Tron,/items/electro-harmonix-micro-q-tron
Walrus Audio Voyager Overdrive,/items/walrus-audio-voyager-overdrive
Xotic AC Plus - 2-channel Boost/Overdrive Pedal with Compressor and EQ,/items/xotic-ac-plus-2-channel-boost-overdrive-pedal-with-compressor-and-eq
Hughes & Kettner Tube Rotosphere MKII The Analog Leslie Simulator,/items/hughes-kettner-tube-rotosphere-mkii-the-analog-leslie-simulator
lovepedal babyface tremolo,/items/lovepedal-babyface-tremolo
Analogman Sun Face Fuzz Pedal,/items/analogman-sun-face-fuzz-pedal
Pedaltrain Pro,/items/pedaltrain-pro
Radial Tonebone Headbone VT Amp Head Switcher,/items/radial-tonebone-headbone-vt-amp-head-switcher
Wampler Ego Compressor,/items/wampler-ego-compressor
Electro-Harmonix Soul Food Overdrive,/items/electro-harmonix-soul-food-overdrive
Dunlop Echoplex Preamp Guitar Effects Pedal,/items/dunlop-echoplex-preamp-guitar-effects-pedal
Mooer Ana Echo Delay,/items/mooer-ana-echo-delay
DigiTech Hardwire DL8,/items/digitech-hardwire-dl8
Echoplex EP-3,/items/echoplex-ep-3
MXR Dyna Comp Compressor M102,/items/mxr-dyna-comp-compressor-m102
Voodoo Lab Tremolo Pedal,/items/voodoo-lab-tremolo-pedal
Fractal Audio Axe-FX II,/items/fractal-audio-axe-fx-ii
Lexicon MPX G2,/items/lexicon-mpx-g2
Maxon OD-9 Overdrive,/items/maxon-od-9-overdrive
MXR M288 Bass Octave Deluxe Effects Pedal,/items/mxr-m288-bass-octave-deluxe-effects-pedal
Fractal Axe-FX II Preamp FX Processor,/items/fractal-axe-fx-ii-preamp-fx-processor
Zoom G3X,/items/zoom-g3x
BOSS GT-6,/items/boss-gt-6
Visual Sound V2 Series V2JH Jekyll and Hyde Overdrive and Distortion Guitar Multi Effects Pedal,/items/visual-sound-v2-series-v2jh-jekyll-and-hyde-overdrive-and-distortion-guitar-multi-effects-pedal
Boss OD-3 OverDrive Guitar Effects Pedal,/items/boss-od-3-overdrive-guitar-effects-pedal
Boomerang Phrase Sampler,/items/boomerang-phrase-sampler
Blackstar HT Boost Valve Boost Pedal,/items/blackstar-ht-boost-valve-boost-pedal
Blackstar HT-DRIVE Tube Overdrive Pedal,/items/blackstar-ht-drive-tube-overdrive-pedal
Radial EXTC-500 Guitar Effects Interface,/items/radial-extc-500-guitar-effects-interface
Vox V810 Valve-Tone,/items/vox-v810-valve-tone
Catalinbread Karma Suture,/items/catalinbread-karma-suture
Lovepedal High Power Tweed Twin Overdrive,/items/lovepedal-high-power-tweed-twin-overdrive
Catalinbread Bell Epoch,/items/catalinbread-bell-epoch
Celestion Vintage 30,/items/celestion-vintage-30
Whirlwind Selector 4x,/items/whirlwind-selector-4x
Origin Effects Cali76 Compact Deluxe,/items/origin-effects-cali76-compact-deluxe
Malekko Ekko 616 Analog Delay,/items/malekko-ekko-616-analog-delay
Analog Man Bi-Chorus,/items/analog-man-bi-chorus
Vo-96 Acoustic Guitar Synthesizer,/items/vo-96-acoustic-guitar-synthesizer
Electro-Harmonix HOG 2 Harmonic Octave Generator Guitar Effects Pedal,/items/electro-harmonix-hog-2-harmonic-octave-generator-guitar-effects-pedal
Cusack Music More Louder Boost,/items/cusack-music-more-louder-boost
Crowther Audio Prunes & Custard,/items/crowther-audio-prunes-custard
Boss AW-3 Dynamic Wah Guitar Effects Pedal,/items/boss-aw-3-dynamic-wah-guitar-effects-pedal
Crumar Bassman,/items/crumar-bassman
Red Panda Subdivision,/items/red-panda-subdivision
Jack Deville Dark Echo,/items/jack-deville-dark-echo
Coolpedals Dirty Devil,/items/coolpedals-dirty-devil
Dr. Scientist The Elements,/items/dr-scientist-the-elements
Tech 21 RIP Red Ripper Bass Distortion Effect Pedal,/items/tech-21-rip-red-ripper-bass-distortion-effect-pedal
Mantic Effects Vitriol Distortion,/items/mantic-effects-vitriol-distortion
ZVex Fat Fuzz Factory,/items/zvex-fat-fuzz-factory
Dedalo FUGU - Dual Analog Chours (FUG-2) - Effect Pedal,/items/dedalo-fugu-dual-analog-chours-fug-2-effect-pedal
Mr. Black Dark Echo Reverb Effects Pedal,/items/mr-black-dark-echo-reverb-effects-pedal
Dedalo TRES (TRS-5) Tremolo,/items/dedalo-tres-trs-5-tremolo
Electro Harmonix C9 Organ pedal,/items/electro-harmonix-c9-organ-pedal
WMD Geiger Counter,/items/wmd-geiger-counter
Tech 21 SansAmp Para Driver DI v2,/items/tech-21-sansamp-para-driver-di-v2
Red Panda Raster,/items/red-panda-raster
Marshall ShredMaster,/items/marshall-shredmaster
Boss FZ-2 Hyper Fuzz,/items/boss-fz-2-hyper-fuzz
Tc Electronic BodyRez - Acoustic Pickup Enhancer,/items/tc-electronic-bodyrez-acoustic-pickup-enhancer
Line 6 Helix multi-effect processor,/items/line-6-helix-multi-effect-processor
MXR Fullbore® Metal – M116,/items/mxr-fullbore-metal-m116
MXR Distortion III,/items/mxr-distortion-iii
Dunlop DC-Brick Multi-Power Supply,/items/dunlop-dc-brick-multi-power-supply
MXR Custom Comp CSP202,/items/mxr-custom-comp-csp202
Pigtronix EP2 Envelope and Rotary Phaser Pedal,/items/pigtronix-ep2-envelope-and-rotary-phaser-pedal
Pigtronix Philosopher King Pedal,/items/pigtronix-philosopher-king-pedal
Pigtronix Philosopher's Rock Compressor,/items/pigtronix-philosopher-s-rock-compressor
Fulltone CLYDE Standard Wah,/items/fulltone-clyde-standard-wah
Fulltone Soul-Bender Fuzz,/items/fulltone-soul-bender-fuzz
Fulltone CT-1 Catalyst Fuzz/Boost/Overdrive,/items/fulltone-ct-1-catalyst-fuzz-boost-overdrive
Roland SDD-320 Dimension D,/items/roland-sdd-320-dimension-d
Wampler The Paisley Drive Signature Overdrive Guitar Effects Pedal,/items/wampler-the-paisley-drive-signature-overdrive-guitar-effects-pedal
Alien Origami Overdrive,/items/alien-origami-overdrive
Alien Space 'O' Verb,/items/alien-space-o-verb
Anasound Utopia Echo - tape delay with modulation,/items/anasound-utopia-echo-tape-delay-with-modulation
Electro-Harmonix Green Russian Big Muff Pi,/items/electro-harmonix-green-russian-big-muff-pi
Korg DT-3 Tuner,/items/korg-dt-3-tuner
Ibanez TS10 Tube Screamer Classic,/items/ibanez-ts10-tube-screamer-classic
DigiTech RP500,/items/digitech-rp500
DigiTech HardWire Series CM-2 Tube Overdrive Guitar Effects Pedal,/items/digitech-hardwire-series-cm-2-tube-overdrive-guitar-effects-pedal
Rolls RFX Twin Spin Chorus,/items/rolls-rfx-twin-spin-chorus
Diamond Tremolo TRM-1,/items/diamond-tremolo-trm-1
Electro-Harmonix Octave Multiplexer Pedal,/items/electro-harmonix-octave-multiplexer-pedal
Frantone Peachfuzz,/items/frantone-peachfuzz
ZVex Woolly Mammoth Fuzz Bass Effect Pedal,/items/zvex-woolly-mammoth-fuzz-bass-effect-pedal
Boss PN-2 Tremolo/Pan Guitar Effects Pedal,/items/boss-pn-2-tremolo-pan-guitar-effects-pedal
Gibson Les Paul Junior,/items/gibson-les-paul-junior
Gibson J-45,/items/gibson-j-45
Gibson Southern Jumbo,/items/gibson-southern-jumbo
Gibson ES-330 Electric Guitar,/items/gibson-es-330-electric-guitar
Kyser Quick-Change Capo,/items/kyser-quick-change-capo
Levy's Woven Strap M8HTV-11,/items/levy-s-woven-strap-m8htv-11
Levy's Woven Strap M8HTV-10,/items/levy-s-woven-strap-m8htv-10
Dunlop Electric Trigger® Capos 87,/items/dunlop-electric-trigger-capos-87
Boss FS-5U Nonlatching Footswitch,/items/boss-fs-5u-nonlatching-footswitch
Ebtech 2-Channel Hum Eliminator,/items/ebtech-2-channel-hum-eliminator
Catalinbread Echorec,/items/catalinbread-echorec
EMPRESS Multidrive,/items/empress-multidrive
Origin Effects Cali76-STD Limiting Amplifier Pedal,/items/origin-effects-cali76-std-limiting-amplifier-pedal
Electro-Harmonix Big Muff Pi with Tone Wicker,/items/electro-harmonix-big-muff-pi-with-tone-wicker
JHS charlie brown overdrive,/items/jhs-charlie-brown-overdrive
TC Electronic Polytune Noir Mini 2 Pedal Tuner,/items/tc-electronic-polytune-noir-mini-2-pedal-tuner
Hungry Robot Pedals Moby Dick Delay,/items/hungry-robot-pedals-moby-dick-delay
Matthew's Effects The Pocket Buff,/items/matthew-s-effects-the-pocket-buff
Dwarfcraft Devices Satan Oscillate My Metallic Sonatas Pedal,/items/dwarfcraft-devices-satan-oscillate-my-metallic-sonatas-pedal
Boss Bass Overdrive,/items/boss-bass-overdrive
Boss BF-3 Flanger Pedal,/items/boss-bf-3-flanger-pedal
Free The Tone Silky Comp,/items/free-the-tone-silky-comp
Vemuram Neoplex,/items/vemuram-neoplex
Vemuram Jan Ray Overdrive,/items/vemuram-jan-ray-overdrive
Diamond Memory Lane Junior,/items/diamond-memory-lane-junior
Strymon Deco Tape Saturation & Doubletracker,/items/strymon-deco-tape-saturation-doubletracker
MXR MC404 CAE Wah,/items/mxr-mc404-cae-wah
Electro-Harmonix Q-Tron Plus,/items/electro-harmonix-q-tron-plus
Lehle P-Split II,/items/lehle-p-split-ii
Boss RC- 1 Loop Station,/items/boss-rc-1-loop-station
Strymon DIG Dual Digital Delay Pedal,/items/strymon-dig-dual-digital-delay-pedal
EarthQuaker Devices Afterneath,/items/earthquaker-devices-afterneath
MXR MC401 Boost/Line Driver,/items/mxr-mc401-boost-line-driver
Pedaltrain 2,/items/pedaltrain-2
Morley Mini Volume Pedal,/items/morley-mini-volume-pedal
SM Fuzz,/items/sm-fuzz
Mr. Black Eterna Shimmering Reverberator,/items/mr-black-eterna-shimmering-reverberator
Electro-Harmonix Holier Grail,/items/electro-harmonix-holier-grail
Homebrew Electronics HBE Power Screamer Overdrive Pedal,/items/homebrew-electronics-hbe-power-screamer-overdrive-pedal
Eminence Red Coat The Governor 75W Guitar Speaker,/items/eminence-red-coat-the-governor-75w-guitar-speaker
Deeflexx System,/items/deeflexx-system
Free The Tone Red Jasper,/items/free-the-tone-red-jasper
Free The Tone Heat Blaster,/items/free-the-tone-heat-blaster
Free The Tone Gigs Boson,/items/free-the-tone-gigs-boson
Sonic Research ST-200 Strobe Tuner,/items/sonic-research-st-200-strobe-tuner
T-Rex Alberta II Dual Overdrive Pedal,/items/t-rex-alberta-ii-dual-overdrive-pedal
Bright Onion True Bypass Looper,/items/bright-onion-true-bypass-looper
DigiTech Bad Monkey Tube Overdrive,/items/digitech-bad-monkey-tube-overdrive
Wampler Clean Boost,/items/wampler-clean-boost
Xotic Effects AC Booster Overdrive Pedal,/items/xotic-effects-ac-booster-overdrive-pedal
Ibanez GE 9 Graphic Equalizer,/items/ibanez-ge-9-graphic-equalizer
DOD FX35 Octoplus,/items/dod-fx35-octoplus
JOYO JF-16 Bypass Design Brithish Sound Guitar Effect Amplifier Simulator Pedal,/items/joyo-jf-16-bypass-design-brithish-sound-guitar-effect-amplifier-simulator-pedal
GCX Ground Control Pro - Midi Foot Controller,/items/gcx-ground-control-pro-midi-foot-controller
Dunlop KH95 Kirk Hammett Signature Cry Baby Wah Guitar Effects Pedal,/items/dunlop-kh95-kirk-hammett-signature-cry-baby-wah-guitar-effects-pedal
Line 6 ToneCore Verbzilla Guitar Effects Pedal,/items/line-6-tonecore-verbzilla-guitar-effects-pedal
Rogue Tremolo,/items/rogue-tremolo
Rocktron Hush Noise Gate,/items/rocktron-hush-noise-gate
Fulltone Clyde Deluxe Wah,/items/fulltone-clyde-deluxe-wah
MXR Bass Octave M-88,/items/mxr-bass-octave-m-88
Mooer Black Secret Distortion Pedal,/items/mooer-black-secret-distortion-pedal
Dwarfcraft Total Spack Vibes (Right Now) Effects Pedal,/items/dwarfcraft-total-spack-vibes-right-now-effects-pedal
ZVex Fuzz Factory,/items/zvex-fuzz-factory
Pedal Sabbadius Tommy Katona Triple Trouble,/items/pedal-sabbadius-tommy-katona-triple-trouble
T-Rex Engineering Gristle King,/items/t-rex-engineering-gristle-king
Boss FRV-1 '63 Fender Reverb Pedal,/items/boss-frv-1-63-fender-reverb-pedal
Jake Amps Big Foot,/items/jake-amps-big-foot
MXR MC-402 Boost/Overdrive Pedal,/items/mxr-mc-402-boost-overdrive-pedal
Boss LS-2 Line Selector/Power Supply,/items/boss-ls-2-line-selector-power-supply
WGS Reaper 55hz,/items/wgs-reaper-55hz
"Celestion G12M Greenback 12"" 25-Watt Speaker 8 Ohm",/items/celestion-g12m-greenback-12-25-watt-speaker-8-ohm
Bondi Effects Sick As Overdrive MkII,/items/bondi-effects-sick-as-overdrive-mkii
Bondi Effects Del Mar Overdrive,/items/bondi-effects-del-mar-overdrive
Way Huge Electronics Swollen Pickle MKII Jumbo Fuzz Pedal,/items/way-huge-electronics-swollen-pickle-mkii-jumbo-fuzz-pedal
Pepper Pedals Jalapeño Overdrive - Prototype #2 of 2.,/items/pepper-pedals-jalapeno-overdrive-prototype-2-of-2
Walrus Audio Iron Horse LM308 Distortion,/items/walrus-audio-iron-horse-lm308-distortion
JHS Colour Box Preamp Pedal,/items/jhs-colour-box-preamp-pedal
JHS Pollinator 3-Knob Germanium Fuzz,/items/jhs-pollinator-3-knob-germanium-fuzz
Fishman AFX Reverb Acoustic Effects Pedal,/items/fishman-afx-reverb-acoustic-effects-pedal
Keeley Modded Ibanez AD9 Analog Delay with True Bypass Guitar Effects Pedal,/items/keeley-modded-ibanez-ad9-analog-delay-with-true-bypass-guitar-effects-pedal
Whirlwind Selector A/B Box,/items/whirlwind-selector-a-b-box
Fishman Platinum Pro EQ Analog Preamp,/items/fishman-platinum-pro-eq-analog-preamp
Diamond Halo Chorus Pedal,/items/diamond-halo-chorus-pedal
Radial Tonebone Trimode Tube Distortion/Overdrive Pedal,/items/radial-tonebone-trimode-tube-distortion-overdrive-pedal
Radial Tonebone PZ-Pre Acoustic Pre-Amp,/items/radial-tonebone-pz-pre-acoustic-pre-amp
Diamond Memory Lane,/items/diamond-memory-lane
Circus Freak The Tattooed Lady Overdrive Effects Pedal,/items/circus-freak-the-tattooed-lady-overdrive-effects-pedal
Circus Freak The Bearded Lady Fuzz Effects Pedal,/items/circus-freak-the-bearded-lady-fuzz-effects-pedal
Circus Freak Pickled Punk Distortion Pedal,/items/circus-freak-pickled-punk-distortion-pedal
Circus Freak The Lion Tamer,/items/circus-freak-the-lion-tamer
Boss FW-3 Foot Wah Pedal,/items/boss-fw-3-foot-wah-pedal
Voodoo Lab Micro Vibe Vintage Rotary Speaker Pedal,/items/voodoo-lab-micro-vibe-vintage-rotary-speaker-pedal
Foxx Tone Machine Octave Fuzz Pedal,/items/foxx-tone-machine-octave-fuzz-pedal
Boss FV-50H Stereo Volume Pedal,/items/boss-fv-50h-stereo-volume-pedal
Ibanez Tube King TK999,/items/ibanez-tube-king-tk999
Sola Sound Tone Bender,/items/sola-sound-tone-bender
Prescription Electronics Outbox,/items/prescription-electronics-outbox
MXR EVH90 Phase 90 Pedal,/items/mxr-evh90-phase-90-pedal
Boss AW-2 Auto Wah Guitar Pedal,/items/boss-aw-2-auto-wah-guitar-pedal
TC Electronic Corona Chorus,/items/tc-electronic-corona-chorus
Aphex Punch Factory,/items/aphex-punch-factory
SIB Mr. Echo Plus Delay Guitar Effects Pedal,/items/sib-mr-echo-plus-delay-guitar-effects-pedal
Lovepedal Pickle Vibe,/items/lovepedal-pickle-vibe
Menatone Fish Factory,/items/menatone-fish-factory
Neunaber Wet Reverb Pedal V3,/items/neunaber-wet-reverb-pedal-v3
Boss PS-5 SUPER Shifter Pedal,/items/boss-ps-5-super-shifter-pedal
DigiTech XTD Tone Driver Overdrive Pedal,/items/digitech-xtd-tone-driver-overdrive-pedal
Whirlwind Multi-Selector,/items/whirlwind-multi-selector
Vox Joe Satriani Time Machine Delay Pedal,/items/vox-joe-satriani-time-machine-delay-pedal
Tortuga Effects Neptune,/items/tortuga-effects-neptune
Tortuga Effects Martini,/items/tortuga-effects-martini
Boss RC-30 Loop Station,/items/boss-rc-30-loop-station
Electro Harmonix EH-5000 Frequency Analyzer Ring Modulator,/items/electro-harmonix-eh-5000-frequency-analyzer-ring-modulator
MXR Distortion II,/items/mxr-distortion-ii
ProCo Rat,/items/proco-rat--3
ZVex Hand-Painted LO-FI Loop Junky Guitar Effects Pedal,/items/zvex-hand-painted-lo-fi-loop-junky-guitar-effects-pedal
Seymour Duncan Vapour Trail Analog Delay,/items/seymour-duncan-vapour-trail-analog-delay
Boss DC-2 Dimension C,/items/boss-dc-2-dimension-c
Rocktron Hex Volume/Expression Pedal,/items/rocktron-hex-volume-expression-pedal
