equipment_names,equipment_urls
DigiTech Artist Series Scott Ian Black-13,/items/digitech-artist-series-scott-ian-black-13
KHDK Ghoul Screamer Effect Pedal,/items/khdk-ghoul-screamer-effect-pedal
MXR MC-402 Boost/Overdrive Pedal,/items/mxr-mc-402-boost-overdrive-pedal
MXR M135 Smart Gate Noise Gate,/items/mxr-m135-smart-gate-noise-gate
TC Electronic Spark Mini Booster,/items/tc-electronic-spark-mini-booster
TC Electronic Spark Booster,/items/tc-electronic-spark-booster
TC Electronic Corona Chorus,/items/tc-electronic-corona-chorus
TC Electronic Stereo Chorus Flanger,/items/tc-electronic-stereo-chorus-flanger
TC Electronic Flashback X4 Delay,/items/tc-electronic-flashback-x4-delay
TC Electronic PolyTune 2 Mini,/items/tc-electronic-polytune-2-mini
DigiTech Whammy II Guitar Effects Pedal,/items/digitech-whammy-ii-guitar-effects-pedal
DigiTech Multi Chorus - Chorus/Rotary Pedal,/items/digitech-multi-chorus-chorus-rotary-pedal
ISP Technologies Decimator Noise Reduction Pedal,/items/isp-technologies-decimator-noise-reduction-pedal
Boss AC-3 Acoustic Simulator Guitar Effects Pedal,/items/boss-ac-3-acoustic-simulator-guitar-effects-pedal
Boss GE-7 Equalizer Pedal,/items/boss-ge-7-equalizer-pedal
Boss FDR-1: Fender '65 Deluxe Reverb,/items/boss-fdr-1-fender-65-deluxe-reverb
Pro Co RAT Distortion Pedal,/items/pro-co-rat-distortion-pedal
Crowther Double Hotcake Overdrive Effects Pedal,/items/crowther-double-hotcake-overdrive-effects-pedal
Boss CE-5 Chorus Ensemble,/items/boss-ce-5-chorus-ensemble
Boss ST-2 Power Stack,/items/boss-st-2-power-stack
DigiTech HM2 HarmonyMan Intelligent Pitch Shifter Pedal,/items/digitech-hm2-harmonyman-intelligent-pitch-shifter-pedal
Korg Toneworks DTR-2000,/items/korg-toneworks-dtr-2000
Rocktron Patchmate Loop 8,/items/rocktron-patchmate-loop-8
Source Audio Hothand Wah Filter,/items/source-audio-hothand-wah-filter
Rocktron All Access LTD Footcontroller,/items/rocktron-all-access-ltd-footcontroller
Boss eBand JS-8 Audio Player with Guitar Effects,/items/boss-eband-js-8-audio-player-with-guitar-effects
Proton Pedals Mark Holcomb Signature Delay Pedal,/items/proton-pedals-mark-holcomb-signature-delay-pedal
Seymour Duncan Pickup Booster & Line Driver,/items/seymour-duncan-pickup-booster-line-driver
Seymour Duncan 805 Overdrive,/items/seymour-duncan-805-overdrive
Boss RV-3 Digital Reverb/Delay Pedal,/items/boss-rv-3-digital-reverb-delay-pedal
Ibanez BC-9 (Bi-Mode Chorus),/items/ibanez-bc-9-bi-mode-chorus
MXR M222 Talk Box,/items/mxr-m222-talk-box
Whirlwind Selector A/B Box,/items/whirlwind-selector-a-b-box
Dunlop Cry Baby 105Q Bass Wah Pedal,/items/dunlop-cry-baby-105q-bass-wah-pedal
Pigtronix Class A Boost Pedal,/items/pigtronix-class-a-boost-pedal
Pigtronix Disnortion Analog Octave/Fuzz/Overdrive Pedal,/items/pigtronix-disnortion-analog-octave-fuzz-overdrive-pedal
Pigtronix Quantum Time Modulator Chorus/Vibrato,/items/pigtronix-quantum-time-modulator-chorus-vibrato
Pigtronix Gatekeeper,/items/pigtronix-gatekeeper
Ibanez DE7 Stereo Echo/Delay Tone Lok,/items/ibanez-de7-stereo-echo-delay-tone-lok
Ibanez Tone-Lok LF7 Lo-Fi Filter pedal,/items/ibanez-tone-lok-lf7-lo-fi-filter-pedal
Prescription Electronics Outbox,/items/prescription-electronics-outbox
Dunlop Heil HT1 Talk Box,/items/dunlop-heil-ht1-talk-box
DigiTech XMM Metal Master Heavy Metal Distortion Pedal,/items/digitech-xmm-metal-master-heavy-metal-distortion-pedal
Electro Harmonix / Sovtek - Small Stone Version 3,/items/electro-harmonix-sovtek-small-stone-version-3
Electro-Harmonix Memory Boy,/items/electro-harmonix-memory-boy
Electro-Harmonix MicroSynth XO Pedal,/items/electro-harmonix-microsynth-xo-pedal
BBE Soul Vibe Pedal,/items/bbe-soul-vibe-pedal
Big Ear N.Y.C. Loaf Fuzz Pedal,/items/big-ear-n-y-c-loaf-fuzz-pedal
Big Ear N.Y.C. Woodcutter Distortion Pedal,/items/big-ear-n-y-c-woodcutter-distortion-pedal
ZVex Mastotron Fuzz Pedal,/items/zvex-mastotron-fuzz-pedal
Electro-Harmonix Nano Clone Chorus,/items/electro-harmonix-nano-clone-chorus
Boss OD-20 Drive Zone Twin Pedal w/COSM,/items/boss-od-20-drive-zone-twin-pedal-w-cosm
MXR M-107 Phase 100 Effects Pedal,/items/mxr-m-107-phase-100-effects-pedal
MXR Distortion+ M104,/items/mxr-distortion-m104
CIOKS DC10 Power Supply,/items/cioks-dc10-power-supply
pigtronix mothership,/items/pigtronix-mothership
Arion Stereo Flanger,/items/arion-stereo-flanger
Akai E1 Headrush Delay/Looper,/items/akai-e1-headrush-delay-looper
Retro-Sonic Compressor,/items/retro-sonic-compressor
MXR CSP099 Phase 99,/items/mxr-csp099-phase-99
Mu-Tron Phasor II,/items/mu-tron-phasor-ii
Philly Fuzz Heretic Fuzz,/items/philly-fuzz-heretic-fuzz
Tym Overdrive Preamp/666 Overdrive,/items/tym-overdrive-preamp-666-overdrive
Maxon AD-999 Pro Analog Delay,/items/maxon-ad-999-pro-analog-delay
Blackout Effectors Whetstone Analog Phaser,/items/blackout-effectors-whetstone-analog-phaser
Blackout Effectors Twosome Dual Fuzz,/items/blackout-effectors-twosome-dual-fuzz
Retro-Sonic Stereo Chorus,/items/retro-sonic-stereo-chorus
MXR M-103 Blue Box,/items/mxr-m-103-blue-box
Catalinbread Semaphore Tremolo,/items/catalinbread-semaphore-tremolo
MXR Super Badass Distortion M75,/items/mxr-super-badass-distortion-m75
Mr. Black ThunderClaw,/items/mr-black-thunderclaw
BBE Supa-Charger Power Supply,/items/bbe-supa-charger-power-supply
Electro-Harmonix Memory Toy,/items/electro-harmonix-memory-toy
TheGigRig G2,/items/thegigrig-g2
Pedaltrain Terra,/items/pedaltrain-terra
Electro-Harmonix Small Stone Phase Shifter Effects Pedal,/items/electro-harmonix-small-stone-phase-shifter-effects-pedal
Korg DT-10 Digital Pedal Tuner,/items/korg-dt-10-digital-pedal-tuner
Boss SD-2 DUAL Overdrive,/items/boss-sd-2-dual-overdrive
T-Rex Engineering Replica Delay/Echo Pedal,/items/t-rex-engineering-replica-delay-echo-pedal
Dunlop GCB95 Cry Baby Wah Wah,/items/dunlop-gcb95-cry-baby-wah-wah
Korg DTR2000 Tuner,/items/korg-dtr2000-tuner
MXR M-108 Ten Band Graphic Equalizer Pedal,/items/mxr-m-108-ten-band-graphic-equalizer-pedal
Electro-Harmonix Stereo Memory Man with Hazarai,/items/electro-harmonix-stereo-memory-man-with-hazarai
Zoom G2,/items/zoom-g2
DigiTech DigiDelay,/items/digitech-digidelay
DeArmond Tremolo Control,/items/dearmond-tremolo-control
Boss DM-2 Analog Delay,/items/boss-dm-2-analog-delay
Boss VE-20 Vocal Performer Twin Pedal,/items/boss-ve-20-vocal-performer-twin-pedal
OD100 Switch Box,/items/od100-switch-box
Boss MT-2 Metal Zone Guitar Effects Pedal,/items/boss-mt-2-metal-zone-guitar-effects-pedal
Fulltone FatBoost 3 FB-3 Guitar Effects Pedal,/items/fulltone-fatboost-3-fb-3-guitar-effects-pedal--2
Danelectro DE-1 Dan-Echo Delay,/items/danelectro-de-1-dan-echo-delay
Morley ABY Footswitch,/items/morley-aby-footswitch
Way Huge Electronics Green Rhino MkII Overdrive Guitar Effects Pedal,/items/way-huge-electronics-green-rhino-mkii-overdrive-guitar-effects-pedal
TC Electronic Hall Of Fame Reverb,/items/tc-electronic-hall-of-fame-reverb
Diamond Opto-Compressor Guitar Effects Pedal,/items/diamond-opto-compressor-guitar-effects-pedal
Mooer Slow Engine,/items/mooer-slow-engine
ZVex Vexter Series Instant Lo-Fi Junky Modulation and Chorus/Vibrato Guitar Effects Pedal,/items/zvex-vexter-series-instant-lo-fi-junky-modulation-and-chorus-vibrato-guitar-effects-pedal
Boss FB-2 Feedbacker/Booster Guitar Effects Pedal,/items/boss-fb-2-feedbacker-booster-guitar-effects-pedal
BOSS DD-500 Digital Delay,/items/boss-dd-500-digital-delay
Black Arts Toneworks Pharaoh Supreme,/items/black-arts-toneworks-pharaoh-supreme
Mad Professor Sweet Honey Overdrive,/items/mad-professor-sweet-honey-overdrive
Boss DM-2W Waza Craft Delay Pedal,/items/boss-dm-2w-waza-craft-delay-pedal
Strymon OB.1 Optical Compressor and Clean Boost Pedal,/items/strymon-ob-1-optical-compressor-and-clean-boost-pedal
Mooer Trelicopter,/items/mooer-trelicopter
Boss VB-2 Vibrato Guitar Effect Pedal,/items/boss-vb-2-vibrato-guitar-effect-pedal
Electro-Harmonix Stereo Polychorus,/items/electro-harmonix-stereo-polychorus
Watkins Copicat,/items/watkins-copicat
Electro Harmonix The Clone Theory,/items/electro-harmonix-the-clone-theory
MXR M193 GT-OD,/items/mxr-m193-gt-od
Zoom G2.1 KL,/items/zoom-g2-1-kl
Zoom G1 K,/items/zoom-g1-k
Morley Distortion Wah Volume (Kiko Loureiro Edition),/items/morley-distortion-wah-volume-kiko-loureiro-edition
Suhr Kiko Loureiro Signature Shiba ReLoaded Overdrive,/items/suhr-kiko-loureiro-signature-shiba-reloaded-overdrive
Demeter TRM-1 Tremulator Tremolo Pedal,/items/demeter-trm-1-tremulator-tremolo-pedal
Voodoo Lab GCX Guitar Audio Switcher,/items/voodoo-lab-gcx-guitar-audio-switcher
MXR CSP233 Micro Amp Plus,/items/mxr-csp233-micro-amp-plus
TC Electronic Ditto X2 Looper Effects Pedal,/items/tc-electronic-ditto-x2-looper-effects-pedal
JHS Colour Box Preamp Pedal,/items/jhs-colour-box-preamp-pedal
Cusack Tap-a-Whirl Tremolo Pedal,/items/cusack-tap-a-whirl-tremolo-pedal
Wampler Plexi-Drive,/items/wampler-plexi-drive
Creation Audio Labs Mark 4:23 Boost,/items/creation-audio-labs-mark-4-23-boost
Voodoo Lab Pedal Power MONDO,/items/voodoo-lab-pedal-power-mondo--2
Dunlop JB95 Joe Bonamassa Signature Cry Baby Wah,/items/dunlop-jb95-joe-bonamassa-signature-cry-baby-wah
Dunlop John Petrucci Signature Crybaby Wah JP-95,/items/dunlop-john-petrucci-signature-crybaby-wah-jp-95
DigiTech Whammy DT Drop Tune Guitar Effects Pedal,/items/digitech-whammy-dt-drop-tune-guitar-effects-pedal
Death by Audio Fuzz War,/items/death-by-audio-fuzz-war
Electro-Harmonix Neo Clone Analog Chorus,/items/electro-harmonix-neo-clone-analog-chorus
Malekko Ekko 616 Analog Delay,/items/malekko-ekko-616-analog-delay
Analog Man Standard Chorus Pedal,/items/analog-man-standard-chorus-pedal
Boss PH-2 Super Phaser Guitar Effects Pedal,/items/boss-ph-2-super-phaser-guitar-effects-pedal
Boss PS-6 Harmonist Pitch Shifter Guitar Effects Pedal,/items/boss-ps-6-harmonist-pitch-shifter-guitar-effects-pedal
Morley Classic Optical Wah-Wah Pedal,/items/morley-classic-optical-wah-wah-pedal
Boss DS-1X Distortion Pedal,/items/boss-ds-1x-distortion-pedal
Maxon AD-999 Analog Delay,/items/maxon-ad-999-analog-delay
Radial Tonebone Classic Tube Distortion Pedal,/items/radial-tonebone-classic-tube-distortion-pedal
Roger Mayer Voodoo Vibe  Plus Guitar Effects Pedal,/items/roger-mayer-voodoo-vibe-plus-guitar-effects-pedal
Line 6 ToneCore Echo Park Delay Guitar Effects Pedal,/items/line-6-tonecore-echo-park-delay-guitar-effects-pedal
Death By Audio Harmonic Transformer Pedal,/items/death-by-audio-harmonic-transformer-pedal
Whirlwind The Bomb Boost Pedal,/items/whirlwind-the-bomb-boost-pedal
Dunlop 95Q Cry Baby Wah Wah,/items/dunlop-95q-cry-baby-wah-wah
Morley George Lynch Tripler Pedal,/items/morley-george-lynch-tripler-pedal
BOSS SD-1W Super OverDrive Waza Craft Pedal,/items/boss-sd-1w-super-overdrive-waza-craft-pedal
Lovepedal Kalamazoo,/items/lovepedal-kalamazoo
Boss BF-3 Flanger Pedal,/items/boss-bf-3-flanger-pedal
MXR M82 Bass Envelope Filter,/items/mxr-m82-bass-envelope-filter
MXR M80 Bass DI+,/items/mxr-m80-bass-di
Boss DM-3 Analog Delay Effects Pedal,/items/boss-dm-3-analog-delay-effects-pedal
Boss OC-2 Octave Pedal,/items/boss-oc-2-octave-pedal
Bogner Ecstasy Blue Overdrive/Boost Guitar Effects Pedal,/items/bogner-ecstasy-blue-overdrive-boost-guitar-effects-pedal
SolidgoldFX Electroman Digital Delay,/items/solidgoldfx-electroman-digital-delay
Jam Pedals Fuzz Phrase Germanium Fuzz Pedal,/items/jam-pedals-fuzz-phrase-germanium-fuzz-pedal
Jam Pedals Wahcko,/items/jam-pedals-wahcko
Jam Pedals Red MucK,/items/jam-pedals-red-muck
SolidGold FX Formula 76,/items/solidgold-fx-formula-76
JAM PEDALS Delay Llama+,/items/jam-pedals-delay-llama--2
JAM Pedals TubeDreamer 88,/items/jam-pedals-tubedreamer-88
Jam Pedals WaterFall Chorus & Vibrato Pedal,/items/jam-pedals-waterfall-chorus-vibrato-pedal
Jam Pedals Retro Vibe,/items/jam-pedals-retro-vibe
JAM Pedals The Ripple Phaser,/items/jam-pedals-the-ripple-phaser
JAM Pedals Wahcko +,/items/jam-pedals-wahcko--2
JAM Pedals Dyna-ssor Compressor,/items/jam-pedals-dyna-ssor-compressor
JHS Pollinator 3-Knob Germanium Fuzz,/items/jhs-pollinator-3-knob-germanium-fuzz
JHS SuperBolt,/items/jhs-superbolt
JHS Twin Twelve Overdrive Pedal,/items/jhs-twin-twelve-overdrive-pedal
Greer Amps TarPit Fuzz,/items/greer-amps-tarpit-fuzz
Lone Wolf Audio Outsider,/items/lone-wolf-audio-outsider
Roland GP-8,/items/roland-gp-8
Roger Mayer Octavia Pedal,/items/roger-mayer-octavia-pedal
MXR Orange Phase 90,/items/mxr-orange-phase-90
Electro-Harmonix Smart Gate,/items/electro-harmonix-smart-gate
MXR Custom Shop GT-OD Overdrive,/items/mxr-custom-shop-gt-od-overdrive
Boss CE-2 Chorus Guitar Effect Pedal,/items/boss-ce-2-chorus-guitar-effect-pedal
Moog Minifooger MF Chorus,/items/moog-minifooger-mf-chorus
SubDecay Anamnesis Echo Pedal,/items/subdecay-anamnesis-echo-pedal
EarthQuaker Devices Talons Overdrive Guitar Effects Pedal,/items/earthquaker-devices-talons-overdrive-guitar-effects-pedal
Electro-Harmonix Deluxe Memory Boy,/items/electro-harmonix-deluxe-memory-boy
boss harmonist,/items/boss-harmonist
DOD FX25 Envelope Filter Pedal,/items/dod-fx25-envelope-filter-pedal
Xotic Effects RC Booster Clean Boost Guitar Effects Pedal,/items/xotic-effects-rc-booster-clean-boost-guitar-effects-pedal
Axess Electronics FX1 MIDI Footcontroller,/items/axess-electronics-fx1-midi-footcontroller
Prescription Electronics Vibe-Unit,/items/prescription-electronics-vibe-unit
Yamaha AG Stomp,/items/yamaha-ag-stomp
Pigtronix Echolution Multi-Tap Delay Pedal,/items/pigtronix-echolution-multi-tap-delay-pedal
Emma Discombobulator,/items/emma-discombobulator
Arion SCH-Z Stereo Chorus Pedal,/items/arion-sch-z-stereo-chorus-pedal
Boss FZ-2 Hyper Fuzz,/items/boss-fz-2-hyper-fuzz
Pigtronix Bass FAT Drive,/items/pigtronix-bass-fat-drive
MXR Reverb M300,/items/mxr-reverb-m300
Supro 1303 Boost Pedal,/items/supro-1303-boost-pedal
Marshall MX412 Angled cabinet,/items/marshall-mx412-angled-cabinet
Boss DS-2 Turbo Distortion Pedal,/items/boss-ds-2-turbo-distortion-pedal
Lehle Dual SGoS Amp Switcher,/items/lehle-dual-sgos-amp-switcher
Dunlop DVP3 Volume (X) Pedal,/items/dunlop-dvp3-volume-x-pedal
Analog Man Juicer Compressor Pedal,/items/analog-man-juicer-compressor-pedal
Lazy J Cruiser Deuce dual overdrive,/items/lazy-j-cruiser-deuce-dual-overdrive
Ibanez ad-80,/items/ibanez-ad-80
Electro Harmonix Tube Zipper,/items/electro-harmonix-tube-zipper
DigiTech Whammy (5th Gen),/items/digitech-whammy-5th-gen
Budda BudWah Wah Pedal,/items/budda-budwah-wah-pedal
Univox Uni-Vibe Pedal,/items/univox-uni-vibe-pedal
Ross Compressor Pedal,/items/ross-compressor-pedal
Analogman Bi-Comprossor,/items/analogman-bi-comprossor
BOSS PSM-5 Power supply & master switch,/items/boss-psm-5-power-supply-master-switch
Real McCoy Custom RMC3 Wah Pedal,/items/real-mccoy-custom-rmc3-wah-pedal
EarthQuaker Devices Monarch Overdrive Pedal,/items/earthquaker-devices-monarch-overdrive-pedal
EarthQuaker Devices Crimson Drive,/items/earthquaker-devices-crimson-drive
Voodoo Lab Pedal Switcher,/items/voodoo-lab-pedal-switcher
Boss FS-5U Nonlatching Footswitch,/items/boss-fs-5u-nonlatching-footswitch
Maxon OD820 Overdrive Pro,/items/maxon-od820-overdrive-pro
Electro-Harmonix Graphic Fuzz,/items/electro-harmonix-graphic-fuzz
Electro-Harmonix XO Germanium OD Overdrive Guitar Effects Pedal,/items/electro-harmonix-xo-germanium-od-overdrive-guitar-effects-pedal
DigiTech Hot Head Distortion,/items/digitech-hot-head-distortion
Rothwell Switchblade Distortion,/items/rothwell-switchblade-distortion
Fryer V-Booster,/items/fryer-v-booster
Boss FZ-5 Fuzz Guitar Effects Pedal,/items/boss-fz-5-fuzz-guitar-effects-pedal
Welsh Flag Dragon Mystery Pedal,/items/welsh-flag-dragon-mystery-pedal
Ibanez TS9DX Turbo Tube Screamer,/items/ibanez-ts9dx-turbo-tube-screamer
Diamond J-Drive MK3 Guitar Effects Pedal,/items/diamond-j-drive-mk3-guitar-effects-pedal
EarthQuaker Devices Hoof Reaper,/items/earthquaker-devices-hoof-reaper
Tech 21 SansAmp GT2 Tube Amp Emulator,/items/tech-21-sansamp-gt2-tube-amp-emulator
Idiotbox Mad Doctor Stutter,/items/idiotbox-mad-doctor-stutter
Subdecay Spring Theory,/items/subdecay-spring-theory
EarthQuaker Devices Rainbow Machine Polyphonic Pitch Mesmerizer Guitar Effects Pedal,/items/earthquaker-devices-rainbow-machine-polyphonic-pitch-mesmerizer-guitar-effects-pedal
Seymour Duncan Pickup Booster,/items/seymour-duncan-pickup-booster
Tokai TCO-1 Compresor Pedal,/items/tokai-tco-1-compresor-pedal
Roland EV-5 Expression Pedal,/items/roland-ev-5-expression-pedal
Tech 21 CompTortion,/items/tech-21-comptortion
Line 6 DM4 Distortion Modeler,/items/line-6-dm4-distortion-modeler
Boss OD-3 OverDrive Guitar Effects Pedal,/items/boss-od-3-overdrive-guitar-effects-pedal
Line 6 MM4 Modulation Guitar Effects Pedal,/items/line-6-mm4-modulation-guitar-effects-pedal
Audio Kitchen The Big Trees,/items/audio-kitchen-the-big-trees
Atomic Boost OC 44,/items/atomic-boost-oc-44
Boss FS-6 Footswitch,/items/boss-fs-6-footswitch
Moog Moogerfooger MF-104Z Analog Delay,/items/moog-moogerfooger-mf-104z-analog-delay
Moog Moogerfooger MF-108M Cluster Flux,/items/moog-moogerfooger-mf-108m-cluster-flux
Keeley Compressor 2-Knob Effect Pedal,/items/keeley-compressor-2-knob-effect-pedal
DOD FX-17 Wah-Volume Pedal,/items/dod-fx-17-wah-volume-pedal
ISP Technologies Decimator ProRack G Noise Reduction System,/items/isp-technologies-decimator-prorack-g-noise-reduction-system
GCX Midi Ground Control Footswitch,/items/gcx-midi-ground-control-footswitch
Ibanez TS808HWB Hand-Wired Tube Screamer,/items/ibanez-ts808hwb-hand-wired-tube-screamer
DigiTech HardWire Series CR-7 Stereo Chorus Guitar Effects Pedal,/items/digitech-hardwire-series-cr-7-stereo-chorus-guitar-effects-pedal
Malekko Heavy Industry Omicron Series Tremolo Guitar Effects Pedal,/items/malekko-heavy-industry-omicron-series-tremolo-guitar-effects-pedal
Malekko Heavy Industry Omicron Series Vibrato Guitar Effects Pedal,/items/malekko-heavy-industry-omicron-series-vibrato-guitar-effects-pedal
Fulltone GT-500 Booster/Distortion,/items/fulltone-gt-500-booster-distortion
Keeley 4-Knob Compressor Pedal,/items/keeley-4-knob-compressor-pedal
Maxon AD80 Analog Delay,/items/maxon-ad80-analog-delay
Electro-Harmonix XO Stereo Clone Theory Analog Chorus / Vibrato Guitar Effects Pedal,/items/electro-harmonix-xo-stereo-clone-theory-analog-chorus-vibrato-guitar-effects-pedal
Eventide PitchFactor Harmonizer,/items/eventide-pitchfactor-harmonizer
Warren and Cuff Box of War,/items/warren-and-cuff-box-of-war
Zeta Systems Tremolo/Vibrato,/items/zeta-systems-tremolo-vibrato
Eminence Legend Speakers,/items/eminence-legend-speakers
Electro-Harmonix Small Clone Analog Chorus,/items/electro-harmonix-small-clone-analog-chorus
SolidGoldFX Surf Rider Deluxe,/items/solidgoldfx-surf-rider-deluxe
Voodoo Lab Tremolo Pedal,/items/voodoo-lab-tremolo-pedal
Rockett Pedals 10 Ton Hammer Guitar Effects Pedal,/items/rockett-pedals-10-ton-hammer-guitar-effects-pedal
MXR Flanger Guitar Effects Pedal,/items/mxr-flanger-guitar-effects-pedal
Yamaha E1005 Analog Delay,/items/yamaha-e1005-analog-delay
Ibanez HD1500 Harmonics/Delay Rack Mount,/items/ibanez-hd1500-harmonics-delay-rack-mount
Ibanez HD1000 Harmonics/Delay,/items/ibanez-hd1000-harmonics-delay
Ibanez SM9 Super Metal,/items/ibanez-sm9-super-metal
Loft 401 Parametric EQ,/items/loft-401-parametric-eq
Joe Gore Duh Remedial Fuzz,/items/joe-gore-duh-remedial-fuzz
Boss FS-5L Latching Footswitch,/items/boss-fs-5l-latching-footswitch
MXR Dyna Comp Compressor M102,/items/mxr-dyna-comp-compressor-m102
Dunlop JHM2 Jimi Hendrix Octavio,/items/dunlop-jhm2-jimi-hendrix-octavio
DOD Buzz Box FX33,/items/dod-buzz-box-fx33
Visual Sound V2 Series H2O Chorus / Echo,/items/visual-sound-v2-series-h2o-chorus-echo
Dunlop Cry Baby Zakk Wylde Signature Wah,/items/dunlop-cry-baby-zakk-wylde-signature-wah
Dunlop JD-4S Rotovibe,/items/dunlop-jd-4s-rotovibe
Dunlop Crybaby Wah DCR-ISR,/items/dunlop-crybaby-wah-dcr-isr
"Digitech Dan Donegan ""The Weapon"" Pedal",/items/digitech-dan-donegan-the-weapon-pedal
Korg ToneWorks 411fx Super Multi FX,/items/korg-toneworks-411fx-super-multi-fx
Korg DTR-1 Digital Tuner,/items/korg-dtr-1-digital-tuner
Peterson AutoStrobe 490,/items/peterson-autostrobe-490
Boss RGE-10,/items/boss-rge-10
Rocktron Surf Tremolo,/items/rocktron-surf-tremolo
Groove Tubes 6550 Power Tubes,/items/groove-tubes-6550-power-tubes
Arion SPH-1 Stereo Phaser,/items/arion-sph-1-stereo-phaser
Barbarossa Uranus,/items/barbarossa-uranus
Barbarossa Gargoyle,/items/barbarossa-gargoyle
Shigemori Muse,/items/shigemori-muse
ZOOM MS-100BT,/items/zoom-ms-100bt
Boss DA-2 Adaptive Distortion Guitar Effects Pedal,/items/boss-da-2-adaptive-distortion-guitar-effects-pedal
ARION SCO-1 Compressor,/items/arion-sco-1-compressor
Zvex Super Hard On Boost Pedal,/items/zvex-super-hard-on-boost-pedal
Frantone Peachfuzz,/items/frantone-peachfuzz
Malekko Spring Chicken Reverb,/items/malekko-spring-chicken-reverb
Boss AC-2,/items/boss-ac-2
TC Electronic NR-1 Nova Reverb,/items/tc-electronic-nr-1-nova-reverb
Gibson Echoplex,/items/gibson-echoplex
Wampler Nirvana Chorus,/items/wampler-nirvana-chorus
Dunlop GCB95F Cry Baby Classic Wah Wah,/items/dunlop-gcb95f-cry-baby-classic-wah-wah
Doyle Wolfgang Von Franekstein's Gorgeous Frankentein's Pedal Board,/items/doyle-wolfgang-von-franekstein-s-gorgeous-frankentein-s-pedal-board
Doyle Wolfgang von Frankenstein's Pedal Board,/items/doyle-wolfgang-von-frankenstein-s-pedal-board
Ampeg Sub-Blaster,/items/ampeg-sub-blaster
Vox Joe Satriani Time Machine Delay Pedal,/items/vox-joe-satriani-time-machine-delay-pedal
Morley Steve Vai Bad Horsie 2 Contour Wah Pedal,/items/morley-steve-vai-bad-horsie-2-contour-wah-pedal
Livewire ABY Switch,/items/livewire-aby-switch
Line 6 Relay G30 Digital Wireless Guitar System,/items/line-6-relay-g30-digital-wireless-guitar-system
DigiTech Hardwire Series SC-2 Valve Distortion Guitar Effects Pedal,/items/digitech-hardwire-series-sc-2-valve-distortion-guitar-effects-pedal
Behringer RV600 Reverb Machine,/items/behringer-rv600-reverb-machine
Electro-Harmonix XO Bass Big Muff PI Distortion Effects Pedal,/items/electro-harmonix-xo-bass-big-muff-pi-distortion-effects-pedal
Visual Sound Visual Volume Pedal,/items/visual-sound-visual-volume-pedal
Moog Taurus I,/items/moog-taurus-i--2
TC Electronic G-System Limited,/items/tc-electronic-g-system-limited
Xotic Effects XW1 Wah Wah Pedal,/items/xotic-effects-xw1-wah-wah-pedal
TC Electronic T2 Reverb,/items/tc-electronic-t2-reverb
TC Electronic Polytune Noir Mini 2 Pedal Tuner,/items/tc-electronic-polytune-noir-mini-2-pedal-tuner
Pigtronix Aria Disnortion,/items/pigtronix-aria-disnortion
Mojo Hand Fx Rook Overdrive,/items/mojo-hand-fx-rook-overdrive
Xotic Effects EP Booster Pedal,/items/xotic-effects-ep-booster-pedal
BK Butler Tube Driver,/items/bk-butler-tube-driver
TC Electronic VPD1 vintage pre-drive,/items/tc-electronic-vpd1-vintage-pre-drive
Pigtronix Philosopher's Rock Compressor,/items/pigtronix-philosopher-s-rock-compressor
Pigtronix PolySaturator Distortion Guitar Effects Pedal,/items/pigtronix-polysaturator-distortion-guitar-effects-pedal
Pigtronix FAT Drive,/items/pigtronix-fat-drive
T-Rex Engineering Fuel Tank Junior,/items/t-rex-engineering-fuel-tank-junior
Danelectro Reel Echo Tape Simulator Pedal,/items/danelectro-reel-echo-tape-simulator-pedal
Pro Co TurboRAT Pedal,/items/pro-co-turborat-pedal
Electro-Harmonix Russian Big Muff Pi,/items/electro-harmonix-russian-big-muff-pi
Electro-Harmonix Bass Soul Food,/items/electro-harmonix-bass-soul-food
Boss MO-2 Multi Overtone Guitar Effects Pedal,/items/boss-mo-2-multi-overtone-guitar-effects-pedal
DigiTech Hardwire RV-7 Reverb,/items/digitech-hardwire-rv-7-reverb
Mooer SkyVerb,/items/mooer-skyverb
Electro-Harmonix Worm,/items/electro-harmonix-worm
Vox DelayLab Ultimate Delay Effects Pedal,/items/vox-delaylab-ultimate-delay-effects-pedal
Electro-Harmonix Key9 Electric Piano Machine,/items/electro-harmonix-key9-electric-piano-machine
Walrus Audio Jupiter Fuzz,/items/walrus-audio-jupiter-fuzz
Aphex Punch Factory,/items/aphex-punch-factory
Voodoo Lab Pedal Power ISO-5,/items/voodoo-lab-pedal-power-iso-5
TC Electronic Line Booster,/items/tc-electronic-line-booster
Maxon OD808X Extreme Overdrive Pedal,/items/maxon-od808x-extreme-overdrive-pedal
Dunlop Buddy Guy Signature Cry Baby Wah Wah,/items/dunlop-buddy-guy-signature-cry-baby-wah-wah
Two Notes Torpedo C.A.B.,/items/two-notes-torpedo-c-a-b
Fastback Slowdrive Overdrive Pedal,/items/fastback-slowdrive-overdrive-pedal
Maxon OD808 Overdrive,/items/maxon-od808-overdrive
1963 Fender Jaguar Electric Guitar,/items/1963-fender-jaguar-electric-guitar
Fender Vintage Reissue '65 Deluxe Reverb Guitar Combo Amp,/items/fender-vintage-reissue-65-deluxe-reverb-guitar-combo-amp
Black Cat Pedals Bass Octave Fuzz,/items/black-cat-pedals-bass-octave-fuzz
