equipment_names,equipment_urls
MI Audio Crunch Box,/items/mi-audio-crunch-box
Line 6 ToneCore Echo Park Delay Guitar Effects Pedal,/items/line-6-tonecore-echo-park-delay-guitar-effects-pedal
Line 6 ToneCore Verbzilla Guitar Effects Pedal,/items/line-6-tonecore-verbzilla-guitar-effects-pedal
Line 6 Roto-Machine,/items/line-6-roto-machine
Line 6 Tonecore Tap Tremolo,/items/line-6-tonecore-tap-tremolo
TC Electronic Stereo Chorus Flanger,/items/tc-electronic-stereo-chorus-flanger
Pedaltrain JR,/items/pedaltrain-jr
Janglebox Compression/Sustain (Silver),/items/janglebox-compression-sustain-silver
Tech 21 ROTO Roto Choir Guitar Chorus Effect Pedal,/items/tech-21-roto-roto-choir-guitar-chorus-effect-pedal
Dunlop TS-1 Tremolo Stereo Pan,/items/dunlop-ts-1-tremolo-stereo-pan
BBE Soul Vibe Pedal,/items/bbe-soul-vibe-pedal
BBE Mind Bender Vibrato/Chorus Effects Pedal,/items/bbe-mind-bender-vibrato-chorus-effects-pedal
Visual Sound V2AF Angry Fuzz Octave,/items/visual-sound-v2af-angry-fuzz-octave
Aphex Punch Factory,/items/aphex-punch-factory
Bogner Burnley Distortion,/items/bogner-burnley-distortion
Source Audio Soundblox 2 Orbital Modulator,/items/source-audio-soundblox-2-orbital-modulator
Source Audio Soundblox 2 Multiwave Distortion,/items/source-audio-soundblox-2-multiwave-distortion
ZVex Vexter Series Instant Lo-Fi Junky Modulation and Chorus/Vibrato Guitar Effects Pedal,/items/zvex-vexter-series-instant-lo-fi-junky-modulation-and-chorus-vibrato-guitar-effects-pedal
BearFoot FX Baby Pink Booster,/items/bearfoot-fx-baby-pink-booster
EarthQuaker Devices Afterneath,/items/earthquaker-devices-afterneath
TC Electronic Ditto Looper Guitar Effects Pedal,/items/tc-electronic-ditto-looper-guitar-effects-pedal
Planet Waves PW-GPKIT-50,/items/planet-waves-pw-gpkit-50
MXR DC Brick™ Power Supply – M237,/items/mxr-dc-brick-power-supply-m237
Visual Sound V3H2O Liquid Chorus and Echo,/items/visual-sound-v3h2o-liquid-chorus-and-echo
Catalinbread Antichthon Fuzz Tremolo,/items/catalinbread-antichthon-fuzz-tremolo
Fulltone Soul-Bender Fuzz,/items/fulltone-soul-bender-fuzz
DigiTech XP-99 Space Station,/items/digitech-xp-99-space-station
Carl Martin PlexiTone,/items/carl-martin-plexitone
Line 6 POD 2.0,/items/line-6-pod-2-0
Electro-Harmonix Ravish Sitar,/items/electro-harmonix-ravish-sitar
Boss BF-2 Flanger,/items/boss-bf-2-flanger
Radial Tonebone Hot British,/items/radial-tonebone-hot-british
Korg Pitchclip Clip-On Tuner,/items/korg-pitchclip-clip-on-tuner
Line 6 POD HD500X,/items/line-6-pod-hd500x
Eventide H9 Harmonizer Multi-Effects Pedal,/items/eventide-h9-harmonizer-multi-effects-pedal
Radial Engineering Tonebone JX-2 Pro Switchbone,/items/radial-engineering-tonebone-jx-2-pro-switchbone
Moog Moogerfooger MF-104Z Analog Delay,/items/moog-moogerfooger-mf-104z-analog-delay
Empress Superdelay Digital Delay Pedal,/items/empress-superdelay-digital-delay-pedal
Foxx Tone Machine Octave Fuzz Pedal,/items/foxx-tone-machine-octave-fuzz-pedal
Empress Tap Tremolo Pedal,/items/empress-tap-tremolo-pedal
Eventide ModFactor,/items/eventide-modfactor
JHS Crayon Overdrive Pedal,/items/jhs-crayon-overdrive-pedal
EVH 5150 III Footswitch,/items/evh-5150-iii-footswitch
MXR Classic Overdrive,/items/mxr-classic-overdrive
Gig-fx Johnny Hiland  Signature Kilo-Wah,/items/gig-fx-johnny-hiland-signature-kilo-wah
Big Joe Vintage Tube,/items/big-joe-vintage-tube
Barber Electronics Small Fry Overdrive Pedal,/items/barber-electronics-small-fry-overdrive-pedal
Jetter Red Shift Overdrive,/items/jetter-red-shift-overdrive
Visual Sound 1 SPOT - Space-Saving 9V DC Adapter,/items/visual-sound-1-spot-space-saving-9v-dc-adapter
PedalTrain Terra 42,/items/pedaltrain-terra-42
Visual Sound V2CMP66 Comp 66 Compression Pedal,/items/visual-sound-v2cmp66-comp-66-compression-pedal
DigiTech XMM Metal Master Heavy Metal Distortion Pedal,/items/digitech-xmm-metal-master-heavy-metal-distortion-pedal
Digitech XHP Hyper Phase,/items/digitech-xhp-hyper-phase
Voodoo Lab Pedal Power MONDO,/items/voodoo-lab-pedal-power-mondo--2
Pedaltrain Pro,/items/pedaltrain-pro
Pedaltrain Mini,/items/pedaltrain-mini
TC Electronic Polytune 2 Pedal Tuner,/items/tc-electronic-polytune-2-pedal-tuner
DigiTech Hardwire HT-6 Polyphonic Tuner,/items/digitech-hardwire-ht-6-polyphonic-tuner
TC Electronic HyperGravity Compressor,/items/tc-electronic-hypergravity-compressor
Wampler Ego Compressor,/items/wampler-ego-compressor
Empress Compressor,/items/empress-compressor
TC Electronic MojoMojo Overdrive,/items/tc-electronic-mojomojo-overdrive
Digitech Mosaic 12-String Emulator,/items/digitech-mosaic-12-string-emulator
DigiTech Polara Reverb,/items/digitech-polara-reverb
DigiTech Hardwire SP-7 Stereo Phaser Pedal,/items/digitech-hardwire-sp-7-stereo-phaser-pedal
DigiTech Hardwire Series TR-7 Stereo Tremolo and Rotary Guitar Effects Pedal,/items/digitech-hardwire-series-tr-7-stereo-tremolo-and-rotary-guitar-effects-pedal
Boss AC-3 Acoustic Simulator Guitar Effects Pedal,/items/boss-ac-3-acoustic-simulator-guitar-effects-pedal
Blackstar HT-Modulation,/items/blackstar-ht-modulation
DigiTech Whammy DT Drop Tune Guitar Effects Pedal,/items/digitech-whammy-dt-drop-tune-guitar-effects-pedal
Jam Pedals Red MucK,/items/jam-pedals-red-muck
Boss PQ-3B Bass parametric Equalizer,/items/boss-pq-3b-bass-parametric-equalizer
Boss LS-2 Line Selector/Power Supply,/items/boss-ls-2-line-selector-power-supply
Boss FBM-1 Fender '59 Bassman Guitar Effects Pedal,/items/boss-fbm-1-fender-59-bassman-guitar-effects-pedal
Greed Tone Overdrive pedal Big all Troublemaker,/items/greed-tone-overdrive-pedal-big-all-troublemaker
MXR M-107 Phase 100 Effects Pedal,/items/mxr-m-107-phase-100-effects-pedal
Colorsound Overdriver,/items/colorsound-overdriver
Stone Deaf PDF-1 Parametric Distortion Filter,/items/stone-deaf-pdf-1-parametric-distortion-filter
Chicago Iron Octavian,/items/chicago-iron-octavian
Endangered Audio Research AD4096 Analog Delay,/items/endangered-audio-research-ad4096-analog-delay
Prescription Electronics Overdriver,/items/prescription-electronics-overdriver
Gurus Echosex 2º Limited Edition,/items/gurus-echosex-2-limited-edition
Electro-Harmonix Nano Big Muff Pi,/items/electro-harmonix-nano-big-muff-pi
Mr. Black TunnelWorm,/items/mr-black-tunnelworm
Boss AW-3 Dynamic Wah Guitar Effects Pedal,/items/boss-aw-3-dynamic-wah-guitar-effects-pedal
Earthquaker Devices Gray Channel,/items/earthquaker-devices-gray-channel
Spaceman Voyager I Tremolo,/items/spaceman-voyager-i-tremolo
Wampler Faux Analog Echo Delay Pedal,/items/wampler-faux-analog-echo-delay-pedal
Rocktron Guitar Silencer,/items/rocktron-guitar-silencer
Morpheus Droptune,/items/morpheus-droptune
Randall Amp Channel And FX Loop Switcher,/items/randall-amp-channel-and-fx-loop-switcher
Two Notes Torpedo C.A.B.,/items/two-notes-torpedo-c-a-b
Hermida Audio Zendrive Overdrive Effects Pedal,/items/hermida-audio-zendrive-overdrive-effects-pedal
Lovepedal Pickle Vibe,/items/lovepedal-pickle-vibe
XTS Tejas Boost Effects Pedal,/items/xts-tejas-boost-effects-pedal
Voodoo Lab Pedal Power AC,/items/voodoo-lab-pedal-power-ac
Line 6 POD XT Live,/items/line-6-pod-xt-live
Roger Mayer Voodoo Vibe,/items/roger-mayer-voodoo-vibe
Vemuram Shanks 3K,/items/vemuram-shanks-3k
"Vertex ""Landau Mod"" Arion Stereo Chorus",/items/vertex-landau-mod-arion-stereo-chorus
Berkos FX The Germanium Experience,/items/berkos-fx-the-germanium-experience
"Eminence The Tonespotter 12"" Guitar Speaker",/items/eminence-the-tonespotter-12-guitar-speaker
"Celestion Heritage G12-65 65W, 12"" Vintage Guitar Speaker",/items/celestion-heritage-g12-65-65w-12-vintage-guitar-speaker
Electro Harmonix Deluxe Memory Man 550 Tap Tempo,/items/electro-harmonix-deluxe-memory-man-550-tap-tempo
DigiTech Hardwire RV-7 Reverb,/items/digitech-hardwire-rv-7-reverb
DOD/SHOE Looking Glass Overdrive,/items/dod-shoe-looking-glass-overdrive
DigiTech DigiDelay,/items/digitech-digidelay
Hughes & Kettner Tube Rotosphere MKII The Analog Leslie Simulator,/items/hughes-kettner-tube-rotosphere-mkii-the-analog-leslie-simulator
DigiTech WH1 Whammy Pedal,/items/digitech-wh1-whammy-pedal
Strymon Brigadier dBucket Delay,/items/strymon-brigadier-dbucket-delay
JHS Emperor Chorus/Vibrato with Tap Tempo,/items/jhs-emperor-chorus-vibrato-with-tap-tempo
JHS Panther Cub Delay,/items/jhs-panther-cub-delay
JHS Mini Foot Fuzz Pedal,/items/jhs-mini-foot-fuzz-pedal
JHS SuperBolt V2,/items/jhs-superbolt-v2
Dunlop JB95 Joe Bonamassa Signature Cry Baby Wah,/items/dunlop-jb95-joe-bonamassa-signature-cry-baby-wah
Visual Sound Route 808 Overdrive Guitar Effects Pedal,/items/visual-sound-route-808-overdrive-guitar-effects-pedal
JAM pedals Tube Dreamer +,/items/jam-pedals-tube-dreamer
Whirlwind The Bomb Boost Pedal,/items/whirlwind-the-bomb-boost-pedal
Fulltone Ultimate Octave Pedal,/items/fulltone-ultimate-octave-pedal
Visual Sound Route 66,/items/visual-sound-route-66
Blackstar HT-Delay Effects Pedal,/items/blackstar-ht-delay-effects-pedal
BOSS GT-8 Guitar Effects Processor,/items/boss-gt-8-guitar-effects-processor
BOSS PSM-5 Power supply & master switch,/items/boss-psm-5-power-supply-master-switch
Ibanez TS10 Tube Screamer Classic,/items/ibanez-ts10-tube-screamer-classic
Boss BCB-60 Pedal Board,/items/boss-bcb-60-pedal-board
EarthQuaker Devices Ghost Echo Reverb,/items/earthquaker-devices-ghost-echo-reverb
Electro-Harmonix XO Holy Grail Plus Variable Reverb Guitar Effects Pedal,/items/electro-harmonix-xo-holy-grail-plus-variable-reverb-guitar-effects-pedal
Boss CE-20 Chorus Ensemble Pedal,/items/boss-ce-20-chorus-ensemble-pedal
Xotic Effects RC Booster Clean Boost Guitar Effects Pedal,/items/xotic-effects-rc-booster-clean-boost-guitar-effects-pedal
Electro-Harmonix Nano Double Muff Distortion,/items/electro-harmonix-nano-double-muff-distortion
Electro-Harmonix Q-Tron,/items/electro-harmonix-q-tron
Dunlop 535Q Cry Baby Multi-Wah,/items/dunlop-535q-cry-baby-multi-wah
Rocktron Midi Mate,/items/rocktron-midi-mate
CKK Electronic Space Station Delay/Reverb Pedal,/items/ckk-electronic-space-station-delay-reverb-pedal
Suhr Koko Boost,/items/suhr-koko-boost
MXR CSP-026 Handwired 1974 Vintage Phase 90 Pedal,/items/mxr-csp-026-handwired-1974-vintage-phase-90-pedal
Crazy Tube Circuits Starlight,/items/crazy-tube-circuits-starlight
TC Electronic Polytune Mini,/items/tc-electronic-polytune-mini
Musicom LAB / EFX MK-III PLUS,/items/musicom-lab-efx-mk-iii-plus
Suhr Koji Comp,/items/suhr-koji-comp
Boss MO-2 Multi Overtone Guitar Effects Pedal,/items/boss-mo-2-multi-overtone-guitar-effects-pedal
Strymon Mobius Modulation Pedal,/items/strymon-mobius-modulation-pedal
TC Electronic PolyTune Clip,/items/tc-electronic-polytune-clip
Atomic Amps AmpliFire Multi-Effects Pedal,/items/atomic-amps-amplifire-multi-effects-pedal
Fractal FX8,/items/fractal-fx8
Diamond CTP1 Counter Point Delay,/items/diamond-ctp1-counter-point-delay
Crews Maniac Sound QUADRIVE,/items/crews-maniac-sound-quadrive
Musicom Lab EFX MKIV,/items/musicom-lab-efx-mkiv
Diamond Quantum Leap,/items/diamond-quantum-leap
Two Notes Torpedo Reload,/items/two-notes-torpedo-reload
Tone Freak Abunai 2,/items/tone-freak-abunai-2
Rockett Animal Overdrive,/items/rockett-animal-overdrive
Boss eBand JS-10 Audio Player with Guitar Effects,/items/boss-eband-js-10-audio-player-with-guitar-effects
Mastro Valvola TimeLab,/items/mastro-valvola-timelab
Zakk Wylde Overdrive Pedal By MXR,/items/zakk-wylde-overdrive-pedal-by-mxr
Dunlop Cry Baby Zakk Wylde Signature Wah,/items/dunlop-cry-baby-zakk-wylde-signature-wah
Vintage Electro Harmonix Electric Mistress,/items/vintage-electro-harmonix-electric-mistress
TC Electronic Spark Booster,/items/tc-electronic-spark-booster
T-Rex Tap Tone,/items/t-rex-tap-tone
DigiTech JamMan,/items/digitech-jamman--2
Foxrox Octron,/items/foxrox-octron
Fulltone Mini DejaVibe Stereo Chorus Guitar Effects Pedal,/items/fulltone-mini-dejavibe-stereo-chorus-guitar-effects-pedal
Biyang FZ-10 Baby Boom Fuzz Star,/items/biyang-fz-10-baby-boom-fuzz-star
Fulltone '69 Fuzz Pedal,/items/fulltone-69-fuzz-pedal
Yamaha Magicstomp,/items/yamaha-magicstomp
Electro-Harmonix LPB-1 Linear Power Booster Preamp,/items/electro-harmonix-lpb-1-linear-power-booster-preamp
Digitech IPS-33B Super Harmony Machine,/items/digitech-ips-33b-super-harmony-machine
Catalinbread Ottava Magus,/items/catalinbread-ottava-magus
Ernie Ball 6165 Stereo Volume/Pan Pedal,/items/ernie-ball-6165-stereo-volume-pan-pedal
Radial Engineering JDI MK3 Passive Direct Box,/items/radial-engineering-jdi-mk3-passive-direct-box
Whirlwind Multi-Selector,/items/whirlwind-multi-selector
Fulltone Clyde Deluxe Wah,/items/fulltone-clyde-deluxe-wah
Fulltone Full-Drive2 Mosfet,/items/fulltone-full-drive2-mosfet
Vox Tonebender Effects Pedal,/items/vox-tonebender-effects-pedal
Behringer FCB1010 MIDI Foot Controller,/items/behringer-fcb1010-midi-foot-controller
MXR CSP101SL Script Phase 90 with LED,/items/mxr-csp101sl-script-phase-90-with-led
Mojo Hand Fx Rook Royale,/items/mojo-hand-fx-rook-royale
Electro-Harmonix Bass MicroSynth Effects Pedal,/items/electro-harmonix-bass-microsynth-effects-pedal
Tech 21 SansAmp Bass Driver DI,/items/tech-21-sansamp-bass-driver-di
Electro-Harmonix KNOCKOUT Attack Equalizer,/items/electro-harmonix-knockout-attack-equalizer
TC Electronic G-System,/items/tc-electronic-g-system
MXR M87 Bass Compressor Bass Effects Pedal,/items/mxr-m87-bass-compressor-bass-effects-pedal
MXR M288 Bass Octave Deluxe Effects Pedal,/items/mxr-m288-bass-octave-deluxe-effects-pedal
DigiTech Bass Synth Wah - Envelope Filter,/items/digitech-bass-synth-wah-envelope-filter
Boss ODB-3 Bass OverDrive Effects Pedal,/items/boss-odb-3-bass-overdrive-effects-pedal
Aguilar Tone Hammer Preamp/Direct Box,/items/aguilar-tone-hammer-preamp-direct-box
Electro-Harmonix Bass Blogger,/items/electro-harmonix-bass-blogger
EBS MultiComp True Dual Band Compressor Pedal,/items/ebs-multicomp-true-dual-band-compressor-pedal
T-Rex Engineering Replica Delay/Echo Pedal,/items/t-rex-engineering-replica-delay-echo-pedal
Boss CS-2 Compressor Guitar Effect Pedal,/items/boss-cs-2-compressor-guitar-effect-pedal
Fulltone FatBoost 3 FB-3 Guitar Effects Pedal,/items/fulltone-fatboost-3-fb-3-guitar-effects-pedal--2
Paul Cochrane Timmy Transparent Overdrive,/items/paul-cochrane-timmy-transparent-overdrive
Radial Tonebone Headbone VT Amp Head Switcher,/items/radial-tonebone-headbone-vt-amp-head-switcher
MXR Custom Comp CSP202,/items/mxr-custom-comp-csp202
Radial Tonebone Loopbone Loop Controller,/items/radial-tonebone-loopbone-loop-controller
MXR Custom Shop CSP-101CL Script Logo Phase 90 with LED,/items/mxr-custom-shop-csp-101cl-script-logo-phase-90-with-led
MXR MC406 CAE Buffer Pedal,/items/mxr-mc406-cae-buffer-pedal
Strymon Tap Effects Pedal,/items/strymon-tap-effects-pedal
Rockett Pedals Archer,/items/rockett-pedals-archer
Visual Sound Dual Tap Delay Two-Channel Tap Tempo Delay Pedal,/items/visual-sound-dual-tap-delay-two-channel-tap-tempo-delay-pedal
Visual Sound Visual Volume Pedal,/items/visual-sound-visual-volume-pedal
Port City Sahana Boost,/items/port-city-sahana-boost
Sennheiser ew 572 G3 wireless unit,/items/sennheiser-ew-572-g3-wireless-unit
Deltalab DD1 Digital Delay,/items/deltalab-dd1-digital-delay
Pro Co Rat Turbo,/items/pro-co-rat-turbo
Electro-Harmonix Green Russian Big Muff Pi,/items/electro-harmonix-green-russian-big-muff-pi
Velvet Minotaur,/items/velvet-minotaur
Tycobrahe Octavia,/items/tycobrahe-octavia
Malekko Wolftone Sloika Distortion,/items/malekko-wolftone-sloika-distortion
Malekko Ekko 616 Analog Delay,/items/malekko-ekko-616-analog-delay
Maestro Echoplex,/items/maestro-echoplex
Boss CS-1 Compression Sustainer Pedal,/items/boss-cs-1-compression-sustainer-pedal
Walrus Audio Mayflower Overdrive Pedal,/items/walrus-audio-mayflower-overdrive-pedal
Catalinbread 5f6,/items/catalinbread-5f6
Boss VB-2 Vibrato Guitar Effect Pedal,/items/boss-vb-2-vibrato-guitar-effect-pedal
Fulltone Supa-Trem ST-1 Tremolo Pedal,/items/fulltone-supa-trem-st-1-tremolo-pedal
Truetone V2 Truetone Clean Boost,/items/truetone-v2-truetone-clean-boost
Boss GE-7 Analogman Mod,/items/boss-ge-7-analogman-mod
Radial Engineering Cab-Bone Speaker Cabinet Switcher,/items/radial-engineering-cab-bone-speaker-cabinet-switcher
Radial Tonebone Trimode Tube Distortion/Overdrive Pedal,/items/radial-tonebone-trimode-tube-distortion-overdrive-pedal
Celestion G12T-75 75-Watt Guitar Speaker,/items/celestion-g12t-75-75-watt-guitar-speaker
MXR MC404 CAE Wah,/items/mxr-mc404-cae-wah
Ernie Ball 6166 Mono Volume Pedal,/items/ernie-ball-6166-mono-volume-pedal
Xotic Effects BB Preamp,/items/xotic-effects-bb-preamp
Creation Audio Labs MK 4.23 Zen Boost,/items/creation-audio-labs-mk-4-23-zen-boost
Way Huge Red Llama Overdrive,/items/way-huge-red-llama-overdrive
Pigtronix Tremvelope Envelope Modified Tremolo,/items/pigtronix-tremvelope-envelope-modified-tremolo
Wampler Brent Mason Hot Wired V2,/items/wampler-brent-mason-hot-wired-v2
Voodoo Lab Sparkle Drive,/items/voodoo-lab-sparkle-drive
Analog Man Boss TR-2,/items/analog-man-boss-tr-2
Ross distortion pedal,/items/ross-distortion-pedal
Akai P1 Intelliphase,/items/akai-p1-intelliphase
Coopersonic The Repeater,/items/coopersonic-the-repeater
Artec RSV3 Resovibe,/items/artec-rsv3-resovibe
Electro-Harmonix Big Muff Pi with Tone Wicker,/items/electro-harmonix-big-muff-pi-with-tone-wicker
MXR M78 Custom Badass '78 Distortion Pedal,/items/mxr-m78-custom-badass-78-distortion-pedal
Catalinbread Pareidolia,/items/catalinbread-pareidolia
Peterson StroboStomp2 Pedal Virtual Strobe Tuner,/items/peterson-strobostomp2-pedal-virtual-strobe-tuner
Radial Tonebone Plexitube 12AX7 Tube Distortion Pedal,/items/radial-tonebone-plexitube-12ax7-tube-distortion-pedal
Axess Electronics CFX4 Control Function Switcher,/items/axess-electronics-cfx4-control-function-switcher
Moog MF-105M Moogerfooger MIDI MuRF Analog Filter Guitar Effects Pedal,/items/moog-mf-105m-moogerfooger-midi-murf-analog-filter-guitar-effects-pedal
ZVex Fuzz Probe,/items/zvex-fuzz-probe
T-Rex Engineering 9V Fuel Tank Junior Guitar Effects Pedal Power Supply,/items/t-rex-engineering-9v-fuel-tank-junior-guitar-effects-pedal-power-supply
Boss SD-2 DUAL Overdrive,/items/boss-sd-2-dual-overdrive
Electro-Harmonix MicroSynth XO Pedal,/items/electro-harmonix-microsynth-xo-pedal
Colorsound by Sola Sound Supa Tonebender,/items/colorsound-by-sola-sound-supa-tonebender
Arion Stereo Delay SAD-1,/items/arion-stereo-delay-sad-1
Dunlop JD-4S Rotovibe,/items/dunlop-jd-4s-rotovibe
Vox V845 Wah-Wah Pedal,/items/vox-v845-wah-wah-pedal
Blackout Effectors Twosome Dual Fuzz,/items/blackout-effectors-twosome-dual-fuzz
Radial Tonebone Elevator Multi-Level Booster,/items/radial-tonebone-elevator-multi-level-booster
Earthbound Audio Supercollider Fuzz,/items/earthbound-audio-supercollider-fuzz
TSVG Hard Stuff Bass Effects Pedal,/items/tsvg-hard-stuff-bass-effects-pedal
EarthQuaker Devices Arpanoid Polyphonic Pitch Arpeggiator Guitar Effects Pedal,/items/earthquaker-devices-arpanoid-polyphonic-pitch-arpeggiator-guitar-effects-pedal
MI Audio Pollyanna Octave Synth Fuzz,/items/mi-audio-pollyanna-octave-synth-fuzz
Ibanez TS808HWB Hand-Wired Tube Screamer,/items/ibanez-ts808hwb-hand-wired-tube-screamer
Future Impact I. Bass Synthesizer,/items/future-impact-i-bass-synthesizer
The Schaffer Replica by SoloDallas,/items/the-schaffer-replica-by-solodallas
ZVex Fuzz Factory,/items/zvex-fuzz-factory
TC Electronic PolyTune 2 Mini,/items/tc-electronic-polytune-2-mini
T-Rex Tremster Tremolo Pedal,/items/t-rex-tremster-tremolo-pedal
Boss PH-3 Phase Shifter Pedal,/items/boss-ph-3-phase-shifter-pedal
Lehle P-Split II,/items/lehle-p-split-ii
Roland GR-30,/items/roland-gr-30
Roger Mayer Octavia,/items/roger-mayer-octavia--2
Univox Super-Fuzz Pedal,/items/univox-super-fuzz-pedal
Colorsound Tonebender,/items/colorsound-tonebender
Boss MD-2 Mega Distortion Guitar Effects Pedal,/items/boss-md-2-mega-distortion-guitar-effects-pedal
Pete Cornish SS-3,/items/pete-cornish-ss-3
T-Rex Engineering Mudhoney Distortion Pedal,/items/t-rex-engineering-mudhoney-distortion-pedal
Demeter FUZ-1 Fuzzulator Pedal,/items/demeter-fuz-1-fuzzulator-pedal
DOD FX32 Meat Box Guitar Effects Pedal,/items/dod-fx32-meat-box-guitar-effects-pedal
Idiotbox Blower Box,/items/idiotbox-blower-box
Roger Mayer Voodoo Vibe  Plus Guitar Effects Pedal,/items/roger-mayer-voodoo-vibe-plus-guitar-effects-pedal
Menatone Red Snapper,/items/menatone-red-snapper
Boss PS-2 Digital Pitch Shifter/Delay,/items/boss-ps-2-digital-pitch-shifter-delay
Xotic Effects EP Booster Pedal,/items/xotic-effects-ep-booster-pedal
Gibson Echoplex Digital Pro Plus,/items/gibson-echoplex-digital-pro-plus
JHS Morning Glory,/items/jhs-morning-glory
JHS Twin Twelve Overdrive Pedal,/items/jhs-twin-twelve-overdrive-pedal
Catalinbread Talisman,/items/catalinbread-talisman
Catalinbread Zero Point Effects Pedal,/items/catalinbread-zero-point-effects-pedal
MI Audio Super Crunch Effects Pedal,/items/mi-audio-super-crunch-effects-pedal
Catalinbread Valcoder Effects Pedal,/items/catalinbread-valcoder-effects-pedal
Mr. Black Eterna Gold Effects Pedal,/items/mr-black-eterna-gold-effects-pedal
Bigfoot FX Magnavibe,/items/bigfoot-fx-magnavibe
TSVG The Fluzzy,/items/tsvg-the-fluzzy
MXR M195 Noise Clamp,/items/mxr-m195-noise-clamp
Electro-Harmonix Tone Tattoo,/items/electro-harmonix-tone-tattoo
Guyatone MD3 Micro Digital Delay,/items/guyatone-md3-micro-digital-delay
Electro Harmonix C9 Organ pedal,/items/electro-harmonix-c9-organ-pedal
lovepedal babyface tremolo,/items/lovepedal-babyface-tremolo
Boss PN-2 Tremolo/Pan Guitar Effects Pedal,/items/boss-pn-2-tremolo-pan-guitar-effects-pedal
Boss MT-2 Metal Zone Guitar Effects Pedal,/items/boss-mt-2-metal-zone-guitar-effects-pedal
DOD VoFX Vocal FX Processor,/items/dod-vofx-vocal-fx-processor
ISP Technologies Decimator Noise Reduction Pedal,/items/isp-technologies-decimator-noise-reduction-pedal
Ibanez Tone-Lok LF7 Lo-Fi Filter pedal,/items/ibanez-tone-lok-lf7-lo-fi-filter-pedal
Live Wire ADI Active DI Direct Box,/items/live-wire-adi-active-di-direct-box
DigiTech 20th Anniversary Chrome Whammy Pedal,/items/digitech-20th-anniversary-chrome-whammy-pedal
DigiTech GSP1101 Guitar Multi Effects Processor,/items/digitech-gsp1101-guitar-multi-effects-processor
Lovetone Wobulator,/items/lovetone-wobulator
Lovetone Brown Source,/items/lovetone-brown-source
Lovetone Big Cheese,/items/lovetone-big-cheese
Lovetone Meatball,/items/lovetone-meatball
Electro-Harmonix POG Polyphonic Octave Generator Guitar Effects Pedal,/items/electro-harmonix-pog-polyphonic-octave-generator-guitar-effects-pedal
Keeley Modded Boss MT-2 Metal Zone,/items/keeley-modded-boss-mt-2-metal-zone
MXR Fullbore® Metal – M116,/items/mxr-fullbore-metal-m116
MXR KFK 10 Band EQ,/items/mxr-kfk-10-band-eq
Korg DTR2000 Tuner,/items/korg-dtr2000-tuner
Dunlop Cry Baby DCR-2SR Rack Module,/items/dunlop-cry-baby-dcr-2sr-rack-module
ISP Technologies Decimator ProRack G Noise Reduction System,/items/isp-technologies-decimator-prorack-g-noise-reduction-system
Salvation Mods Vivider Mu-Tron Octave Divider Clone Pedal,/items/salvation-mods-vivider-mu-tron-octave-divider-clone-pedal
Peterson V-SAM Strobe Tuner,/items/peterson-v-sam-strobe-tuner
Mu-Tron Octave Divider,/items/mu-tron-octave-divider
Morley Power Wah Boost PWB,/items/morley-power-wah-boost-pwb
Majik Box BB-1 Body Blow Overdrive Pedal,/items/majik-box-bb-1-body-blow-overdrive-pedal
Majik Box VB-1 Venom Boost Pedal,/items/majik-box-vb-1-venom-boost-pedal
Mooer Liquid,/items/mooer-liquid
Mojo Hand Fx BlueBonnet,/items/mojo-hand-fx-bluebonnet
Wampler Euphoria Overdive,/items/wampler-euphoria-overdive
DigiTech Hardwire Supernatural Ambient Reverb,/items/digitech-hardwire-supernatural-ambient-reverb
Greer Amps TarPit Fuzz,/items/greer-amps-tarpit-fuzz
Dunlop Jimi Hendrix Fuzz Face Mini Distortion FFM3,/items/dunlop-jimi-hendrix-fuzz-face-mini-distortion-ffm3
Vox V847A Wah-Wah Pedal,/items/vox-v847a-wah-wah-pedal
DOD FX55B Supra Distortion Pedal,/items/dod-fx55b-supra-distortion-pedal
Ibanez UE 300,/items/ibanez-ue-300
Trex Tremster,/items/trex-tremster
Lovepedal Eternity E6,/items/lovepedal-eternity-e6
MXR M134 Stereo Chorus,/items/mxr-m134-stereo-chorus
Jacques Overtube Vintage Pro Overdrive Effects Pedal,/items/jacques-overtube-vintage-pro-overdrive-effects-pedal
Jacques Fuseblower,/items/jacques-fuseblower
Carl Martin TremO´vibe,/items/carl-martin-tremo-vibe
Visual Sound Jekyll & Hyde,/items/visual-sound-jekyll-hyde
T-Rex Engineering FuelTank Classic Power Supply,/items/t-rex-engineering-fueltank-classic-power-supply
Vox Wah Pedal,/items/vox-wah-pedal
ZVEX Effects Vextron Distortron Guitar Effects Pedal,/items/zvex-effects-vextron-distortron-guitar-effects-pedal
Matchless HotBox III,/items/matchless-hotbox-iii
Way Huge Pork Loin Overdrive,/items/way-huge-pork-loin-overdrive
Dunlop Echoplex Delay EP103,/items/dunlop-echoplex-delay-ep103
Empress ParaEq,/items/empress-paraeq
Friedman BE-OD Overdrive,/items/friedman-be-od-overdrive
Wampler Tumnus Overdrive,/items/wampler-tumnus-overdrive
JHS Angry Charlie V3 Channel Drive,/items/jhs-angry-charlie-v3-channel-drive
Boss HM-2 Heavy Metal Distortion Effects Pedal,/items/boss-hm-2-heavy-metal-distortion-effects-pedal
Danelectro Fab Flange Effect Pedal,/items/danelectro-fab-flange-effect-pedal
