equipment_names,equipment_urls
TC Electronic Hall Of Fame Mini Reverb Pedal with TonePrint,/items/tc-electronic-hall-of-fame-mini-reverb-pedal-with-toneprint
Dunlop Silicon Fuzz Face Mini Distortion,/items/dunlop-silicon-fuzz-face-mini-distortion
Catalinbread Echorec,/items/catalinbread-echorec
Cluster Heaven & Hell,/items/cluster-heaven-hell
DigiTech Whammy (5th Gen),/items/digitech-whammy-5th-gen
MBS Hummingverb V2,/items/mbs-hummingverb-v2
Cluster Tsunami-9,/items/cluster-tsunami-9
D'Amico Efectos Nodriza,/items/d-amico-efectos-nodriza
Mesa Boogie V-Twin,/items/mesa-boogie-v-twin
Red Witch Fuzz God II Pedal,/items/red-witch-fuzz-god-ii-pedal
Fender Blender,/items/fender-blender
Roland GK-3 Divided Guitar MIDI Pickup,/items/roland-gk-3-divided-guitar-midi-pickup
Roland VG-99 V-Guitar System,/items/roland-vg-99-v-guitar-system
Roland FC-300,/items/roland-fc-300
Boss DD-5 Digital Delay,/items/boss-dd-5-digital-delay
Boss OD-20 Drive Zone Twin Pedal w/COSM,/items/boss-od-20-drive-zone-twin-pedal-w-cosm
MoogerFooger MF-104M Analog Delay,/items/moogerfooger-mf-104m-analog-delay
Moog MF-102 Moogerfooger Ring Modulator,/items/moog-mf-102-moogerfooger-ring-modulator
Diamond Fireburst Fuzz,/items/diamond-fireburst-fuzz
Ibanez DE7 Stereo Echo/Delay Tone Lok,/items/ibanez-de7-stereo-echo-delay-tone-lok
Electro-Harmonix Small Stone Phase Shifter Effects Pedal,/items/electro-harmonix-small-stone-phase-shifter-effects-pedal
Vox DelayLab Ultimate Delay Effects Pedal,/items/vox-delaylab-ultimate-delay-effects-pedal
ZVEX Effects Vextron Distortron Guitar Effects Pedal,/items/zvex-effects-vextron-distortron-guitar-effects-pedal
Joyo JF-06 Vintage Phase,/items/joyo-jf-06-vintage-phase
Electro-Harmonix Deluxe Memory Boy,/items/electro-harmonix-deluxe-memory-boy
Boss RC-20XL Loop Station,/items/boss-rc-20xl-loop-station
Fuzzrocious Demon King,/items/fuzzrocious-demon-king
EarthQuaker Devices Dispatch Master,/items/earthquaker-devices-dispatch-master
MXR MC401 Boost/Line Driver,/items/mxr-mc401-boost-line-driver
Heavy Electronics Grind Fuzz,/items/heavy-electronics-grind-fuzz
Orange Amplifiers FS-1 1-Button Guitar Footswitch,/items/orange-amplifiers-fs-1-1-button-guitar-footswitch
BBE Supa-Charger Power Supply,/items/bbe-supa-charger-power-supply
Morley ABY Footswitch,/items/morley-aby-footswitch
Ernie Ball Volume Pedal,/items/ernie-ball-volume-pedal
Walrus Audio Mayflower Overdrive Pedal,/items/walrus-audio-mayflower-overdrive-pedal
Catalinbread Topanga Spring Reverb,/items/catalinbread-topanga-spring-reverb
Electro-Harmonix Screaming Bird Treble Booster Guitar Effects Pedal,/items/electro-harmonix-screaming-bird-treble-booster-guitar-effects-pedal
Moog MF-103 Moogerfooger 12-Stage Phaser,/items/moog-mf-103-moogerfooger-12-stage-phaser
Earthquaker Devices White Light,/items/earthquaker-devices-white-light
Line 6 POD HD500X,/items/line-6-pod-hd500x
ProCo The Rat,/items/proco-the-rat
Dr. Scientist Reverberator,/items/dr-scientist-reverberator
Mooer Pure Boost,/items/mooer-pure-boost
Death By Audio Soundwave Breakdown,/items/death-by-audio-soundwave-breakdown
Carl Martin Octa-Switch MK2,/items/carl-martin-octa-switch-mk2
Voodoo Lab Pedal Power 2 Plus,/items/voodoo-lab-pedal-power-2-plus
Electro-Harmonix Ravish Sitar,/items/electro-harmonix-ravish-sitar
Vertex Boost,/items/vertex-boost
Voodoo Lab GCX Guitar Audio Switcher,/items/voodoo-lab-gcx-guitar-audio-switcher
Lovepedal Amp Eleven Effects Pedal,/items/lovepedal-amp-eleven-effects-pedal
Ibanez TS10 Tube Screamer Classic,/items/ibanez-ts10-tube-screamer-classic
Way Huge Echo Puss Analog Delay,/items/way-huge-echo-puss-analog-delay
Way Huge Supa-Puss,/items/way-huge-supa-puss
Pedaltrain 2,/items/pedaltrain-2
Diamond Opto-Compressor Guitar Effects Pedal,/items/diamond-opto-compressor-guitar-effects-pedal
Malekko Spring Chicken Reverb,/items/malekko-spring-chicken-reverb
Mooer Mod Factory,/items/mooer-mod-factory
Boss VE-20 Vocal Performer Twin Pedal,/items/boss-ve-20-vocal-performer-twin-pedal
Line 6 Relay G30 Digital Wireless Guitar System,/items/line-6-relay-g30-digital-wireless-guitar-system
Visual Sound V2 Series V2RT66 Route 66 Overdrive and Compression Guitar Pedal,/items/visual-sound-v2-series-v2rt66-route-66-overdrive-and-compression-guitar-pedal
T-Rex Play Back 60th Anniversary,/items/t-rex-play-back-60th-anniversary
Pedaltrain Pro,/items/pedaltrain-pro
Dunlop Cry Baby Wah Pedal,/items/dunlop-cry-baby-wah-pedal
Maxon AD-9 Analog Delay Pro,/items/maxon-ad-9-analog-delay-pro
MXR Orange Phase 90,/items/mxr-orange-phase-90
Dunlop Heil HT1 Talk Box,/items/dunlop-heil-ht1-talk-box
Boss CS-2 Compressor Guitar Effect Pedal,/items/boss-cs-2-compressor-guitar-effect-pedal
Watkins Copicat,/items/watkins-copicat
Truetone 1 Spot Pro CS12,/items/truetone-1-spot-pro-cs12
JHS Double Barrel 2-in-1 Dual Overdrive Pedal,/items/jhs-double-barrel-2-in-1-dual-overdrive-pedal
Crowther Hotcake,/items/crowther-hotcake
Sonic Research Turbo Tuner ST-300,/items/sonic-research-turbo-tuner-st-300
Ibanez Jemini Distortion Guitar Effects Pedal,/items/ibanez-jemini-distortion-guitar-effects-pedal
Wren & Cuff Eye See Pi Op-Amp Distortion,/items/wren-cuff-eye-see-pi-op-amp-distortion
ZVex Vexter Series Instant Lo-Fi Junky Modulation and Chorus/Vibrato Guitar Effects Pedal,/items/zvex-vexter-series-instant-lo-fi-junky-modulation-and-chorus-vibrato-guitar-effects-pedal
Electro-Harmonix Memory Boy,/items/electro-harmonix-memory-boy
Nux Time Core Delay,/items/nux-time-core-delay
Behringer DC9 Dynamics Compressor,/items/behringer-dc9-dynamics-compressor
Behringer DR600 Digital Reverb,/items/behringer-dr600-digital-reverb
Boss GEB-7 Bass Equalizer Effects Pedal,/items/boss-geb-7-bass-equalizer-effects-pedal
Boss CEB-3 Bass Chorus Effects Pedal,/items/boss-ceb-3-bass-chorus-effects-pedal
Electro-Harmonix XO Bass Big Muff PI Distortion Effects Pedal,/items/electro-harmonix-xo-bass-big-muff-pi-distortion-effects-pedal
BOSS BC-1X Bass Compressor,/items/boss-bc-1x-bass-compressor
TC Electronic Trinity,/items/tc-electronic-trinity
Marshall Drivemaster,/items/marshall-drivemaster
TC Electronic Spark Booster,/items/tc-electronic-spark-booster
Blackout Effectors Whetstone Analog Phaser,/items/blackout-effectors-whetstone-analog-phaser
Electro-Harmonix Small Clone Analog Chorus,/items/electro-harmonix-small-clone-analog-chorus
Analog Man Beano Boost,/items/analog-man-beano-boost
Dunlop DVP3 Volume (X) Pedal,/items/dunlop-dvp3-volume-x-pedal
Greer Lightspeed Organic Overdrive,/items/greer-lightspeed-organic-overdrive
Line 6 MM4 Modulation Guitar Effects Pedal,/items/line-6-mm4-modulation-guitar-effects-pedal
Analog Man ARDX20 Dual Analog Delay Pedal,/items/analog-man-ardx20-dual-analog-delay-pedal
Blackstar FS-10,/items/blackstar-fs-10
Line 6 FBV Shortboard,/items/line-6-fbv-shortboard
Foxpedal Wrath V2 Distortion,/items/foxpedal-wrath-v2-distortion
Foxpedal Magnifica Reverb Deluxe,/items/foxpedal-magnifica-reverb-deluxe
Dunlop Dimebag Signature Cry Baby Wah Wah,/items/dunlop-dimebag-signature-cry-baby-wah-wah
Boss FV-500H Volume Pedal - High Impedance,/items/boss-fv-500h-volume-pedal-high-impedance
Korg Pitchblack Poly,/items/korg-pitchblack-poly
Caline Orange Burst Overdrive,/items/caline-orange-burst-overdrive
Behringer FCB1010 MIDI Foot Controller,/items/behringer-fcb1010-midi-foot-controller
DigiTech JamMan Solo Looper Pedal,/items/digitech-jamman-solo-looper-pedal
Dedalo TRES - Tremolo (TRS-4),/items/dedalo-tres-tremolo-trs-4
Fuzz Factory 7,/items/fuzz-factory-7
Zvex Fuzzolo Fuzz Pedal,/items/zvex-fuzzolo-fuzz-pedal
Vox Joe Satriani Time Machine Delay Pedal,/items/vox-joe-satriani-time-machine-delay-pedal
Vox Tonebender Effects Pedal,/items/vox-tonebender-effects-pedal
ZVex Woolly Mammoth Fuzz Bass Effect Pedal,/items/zvex-woolly-mammoth-fuzz-bass-effect-pedal
Dan Armstrong Orange Squeezer Compressor,/items/dan-armstrong-orange-squeezer-compressor
Maestro FSH-1 Filter Sample/Hold,/items/maestro-fsh-1-filter-sample-hold
Union Tube & Transistor More,/items/union-tube-transistor-more
BOSS GT-8 Guitar Effects Processor,/items/boss-gt-8-guitar-effects-processor
Electro-Harmonix Pitch Fork,/items/electro-harmonix-pitch-fork
Analogman Sun Face Fuzz Pedal,/items/analogman-sun-face-fuzz-pedal
TC Helicon Play Acoustic,/items/tc-helicon-play-acoustic
Boss RC- 1 Loop Station,/items/boss-rc-1-loop-station
MXR M69 Prime Distortion,/items/mxr-m69-prime-distortion
MXR Fullbore® Metal – M116,/items/mxr-fullbore-metal-m116
Line 6 M5 Stompbox Modeler Guitar Multi Effects Pedal,/items/line-6-m5-stompbox-modeler-guitar-multi-effects-pedal
DigiTech RP360,/items/digitech-rp360
MXR Iso-Brick Power Supply,/items/mxr-iso-brick-power-supply
Morley PWOV Power Optical Wah/Volume,/items/morley-pwov-power-optical-wah-volume
Mooer Ensemble King Analog Chorus Guitar Effects Pedal,/items/mooer-ensemble-king-analog-chorus-guitar-effects-pedal
ARC Effects Big Green,/items/arc-effects-big-green
Celestion Vintage 30,/items/celestion-vintage-30
Danelectro Hashbrown Flanger,/items/danelectro-hashbrown-flanger
JOYO Power Supply 2 JP-02 Isolated Effect Pedal Multi Brick,/items/joyo-power-supply-2-jp-02-isolated-effect-pedal-multi-brick
TC Electronic Alter Ego X4 Vintage Echo,/items/tc-electronic-alter-ego-x4-vintage-echo
TC Electronic Flashback Mini Delay,/items/tc-electronic-flashback-mini-delay
JHS Morning Glory,/items/jhs-morning-glory
JHS Pulp ‘n Peel Compressor,/items/jhs-pulp-n-peel-compressor
BOSS DD-500 Digital Delay,/items/boss-dd-500-digital-delay
JHS Emperor Chorus/Vibrato with Tap Tempo,/items/jhs-emperor-chorus-vibrato-with-tap-tempo
Okko Diablo,/items/okko-diablo
Artec ADL-2 Analog Delay,/items/artec-adl-2-analog-delay
Rockbox Boiling Point Overdrive Pedal,/items/rockbox-boiling-point-overdrive-pedal
TC Electronic Nova System,/items/tc-electronic-nova-system
Dunlop 535Q Cry Baby Multi-Wah,/items/dunlop-535q-cry-baby-multi-wah
Maxon Ph 350 Rotary Phaser,/items/maxon-ph-350-rotary-phaser
TC Electronic G-Force Multi Effects Processor,/items/tc-electronic-g-force-multi-effects-processor
Rocktron Midi Mate,/items/rocktron-midi-mate
