equipment_names,equipment_urls
Dunlop DC-Brick Multi-Power Supply,/items/dunlop-dc-brick-multi-power-supply
Hiwatt Tube Tremolo,/items/hiwatt-tube-tremolo
Black Cat Pedals Super Fuzz,/items/black-cat-pedals-super-fuzz
Real McCoy Custom RMC4 Picture Wah Pedal,/items/real-mccoy-custom-rmc4-picture-wah-pedal
Fulltone OF-2 Octafuzz Fuzz Guitar Effects Pedal,/items/fulltone-of-2-octafuzz-fuzz-guitar-effects-pedal
Malekko Heavy Industry E616 Analog Delay Guitar Effects Pedal,/items/malekko-heavy-industry-e616-analog-delay-guitar-effects-pedal
Analogman Astro Tone Fuzz Pedal,/items/analogman-astro-tone-fuzz-pedal
Analog Man ARDX20 Dual Analog Delay Pedal,/items/analog-man-ardx20-dual-analog-delay-pedal
Hermida Audio Zendrive Overdrive Effects Pedal,/items/hermida-audio-zendrive-overdrive-effects-pedal
Analog Man King of Tone Overdrive Guitar Effect Pedal,/items/analog-man-king-of-tone-overdrive-guitar-effect-pedal
MXR DC Brick™ Power Supply – M237,/items/mxr-dc-brick-power-supply-m237
Dunlop Jimi Hendrix Fuzz Face Mini Distortion FFM3,/items/dunlop-jimi-hendrix-fuzz-face-mini-distortion-ffm3
Roland EV-5 Expression Pedal,/items/roland-ev-5-expression-pedal
MXR La Machine – CSP203,/items/mxr-la-machine-csp203
Fulltone OF-1 Octafuzz,/items/fulltone-of-1-octafuzz
Electro-Harmonix B9 Organ Machine,/items/electro-harmonix-b9-organ-machine
G-Lab PB1 9V Power Box,/items/g-lab-pb1-9v-power-box
TC Electronic Polytune Noir Mini 2 Pedal Tuner,/items/tc-electronic-polytune-noir-mini-2-pedal-tuner
Roland US-20,/items/roland-us-20
BOSS FV 300L,/items/boss-fv-300l
Roland GR-30,/items/roland-gr-30
Fender Blender,/items/fender-blender
Xotic Robotalk,/items/xotic-robotalk
MXR Dyna Comp Compressor M102,/items/mxr-dyna-comp-compressor-m102
Univox Uni-Vibe Pedal,/items/univox-uni-vibe-pedal
Roland GP-16,/items/roland-gp-16
Roland GR-700 Programmable Analog Guitar Synthesizer,/items/roland-gr-700-programmable-analog-guitar-synthesizer
Fractal Axe-Fx II XL+ Guitar Effects Processor,/items/fractal-axe-fx-ii-xl-guitar-effects-processor
Maxon JL-70 Jetlyzer Pedal,/items/maxon-jl-70-jetlyzer-pedal
Musonic VP100 Phaser Pedal,/items/musonic-vp100-phaser-pedal
Electro-Harmonix Vintage Polyphase Pedal,/items/electro-harmonix-vintage-polyphase-pedal
Roland Phase Five Phaser Pedal,/items/roland-phase-five-phaser-pedal
Strymon El Capistan dTape Echo Delay Pedal,/items/strymon-el-capistan-dtape-echo-delay-pedal
Boss PH-3 Phase Shifter Pedal,/items/boss-ph-3-phase-shifter-pedal
Skreddy Echo,/items/skreddy-echo
Chicago Iron Octavian,/items/chicago-iron-octavian
Strymon Favorite Switch,/items/strymon-favorite-switch
Guitar Tone Company Bloody Finger,/items/guitar-tone-company-bloody-finger
Vintage Electro Harmonix Electric Mistress,/items/vintage-electro-harmonix-electric-mistress
Washburn Soloist Distortion,/items/washburn-soloist-distortion
Hot Hand Phaser/Flanger,/items/hot-hand-phaser-flanger
Catalinbread Echorec,/items/catalinbread-echorec
Fender Phaser Pedal,/items/fender-phaser-pedal
Sola Sound Tone Bender Professional MKII,/items/sola-sound-tone-bender-professional-mkii
Electro-Harmonix Bad Stone Phase Shifter,/items/electro-harmonix-bad-stone-phase-shifter
Fulltone CT-1 Catalyst Fuzz/Boost/Overdrive,/items/fulltone-ct-1-catalyst-fuzz-boost-overdrive
Sam Ash Fuzzola,/items/sam-ash-fuzzola
MXR Distortion II,/items/mxr-distortion-ii
Deep Throat Wah,/items/deep-throat-wah
Ibanez DDL Digital Delay,/items/ibanez-ddl-digital-delay
Sola Sound Tone Bender,/items/sola-sound-tone-bender
D*A*M Colorsound Sola Sound MK 1.5 Vintage Tonebender Fuzz Pedal,/items/d-a-m-colorsound-sola-sound-mk-1-5-vintage-tonebender-fuzz-pedal
Boss PS-3,/items/boss-ps-3
EarthQuaker Devices Afterneath,/items/earthquaker-devices-afterneath
Line 6 ToneCore Echo Park Delay Guitar Effects Pedal,/items/line-6-tonecore-echo-park-delay-guitar-effects-pedal
Mu-Tron Bi-Phase Pedal,/items/mu-tron-bi-phase-pedal
Analogman Peppermint Fuzz,/items/analogman-peppermint-fuzz
Keeley Modded Boss DS-1 Ultra Distortion Guitar Effects Pedal,/items/keeley-modded-boss-ds-1-ultra-distortion-guitar-effects-pedal
Pigtronix PolySaturator Distortion Guitar Effects Pedal,/items/pigtronix-polysaturator-distortion-guitar-effects-pedal
DOD Overdrive Preamp 250 Guitar Pedal,/items/dod-overdrive-preamp-250-guitar-pedal
Wilson Effects Fuzz Pedal,/items/wilson-effects-fuzz-pedal
Electro-Harmonix Deluxe Memory Man with Tap Tempo,/items/electro-harmonix-deluxe-memory-man-with-tap-tempo
Mid-Fi Electronics Clari(not),/items/mid-fi-electronics-clari-not
Electro-Harmonix Cathedral Stereo Reverb Pedal,/items/electro-harmonix-cathedral-stereo-reverb-pedal
Electro-Harmonix Memory Boy,/items/electro-harmonix-memory-boy
Boss RC-3 Loop Station,/items/boss-rc-3-loop-station
EarthQuaker Devices Talons Overdrive Guitar Effects Pedal,/items/earthquaker-devices-talons-overdrive-guitar-effects-pedal
Electro-Harmonix Vintage Polychorus Pedal,/items/electro-harmonix-vintage-polychorus-pedal
Ibanez DML20 Modulation Delay III,/items/ibanez-dml20-modulation-delay-iii
Electro-Harmonix Holier Grail,/items/electro-harmonix-holier-grail
Electro-Harmonix Pitch Fork,/items/electro-harmonix-pitch-fork
JHS Sweet Tea V2,/items/jhs-sweet-tea-v2
TC Electronic Hall Of Fame Reverb,/items/tc-electronic-hall-of-fame-reverb
Catalinbread Adineko Oil Can Delay,/items/catalinbread-adineko-oil-can-delay
JHS Sweet Tea,/items/jhs-sweet-tea
JHS Prestige Buffer/Booster,/items/jhs-prestige-buffer-booster
Way Huge Electronics Swollen Pickle MKII Jumbo Fuzz Pedal,/items/way-huge-electronics-swollen-pickle-mkii-jumbo-fuzz-pedal
Ernie Ball Volume Pedal,/items/ernie-ball-volume-pedal
ZVex Vexter Series Fuzz Factory Guitar Effect Pedal,/items/zvex-vexter-series-fuzz-factory-guitar-effect-pedal
Dunlop DVP1 Volume Pedal,/items/dunlop-dvp1-volume-pedal
ProCo The Rat,/items/proco-the-rat
Lexicon MPX G2,/items/lexicon-mpx-g2
Pro Co Rat 2 Distortion/Fuzz/Overdrive,/items/pro-co-rat-2-distortion-fuzz-overdrive
Homebrew Electronics HBE Power Screamer Overdrive Pedal,/items/homebrew-electronics-hbe-power-screamer-overdrive-pedal
Colorsound Tonebender,/items/colorsound-tonebender
Korg DTR-1 Digital Tuner,/items/korg-dtr-1-digital-tuner
Roger Mayer RM 58 Limiter,/items/roger-mayer-rm-58-limiter
Ernie Ball 6181 VP JR 25K Volume Pedal For Active Electronics,/items/ernie-ball-6181-vp-jr-25k-volume-pedal-for-active-electronics
Strymon TimeLine - Multidimensional Delay Effects - Delay Pedal,/items/strymon-timeline-multidimensional-delay-effects-delay-pedal
BOSS GT-8 Guitar Effects Processor,/items/boss-gt-8-guitar-effects-processor
Line 6 Tonecore Tap Tremolo,/items/line-6-tonecore-tap-tremolo
Electro-Harmonix Freeze Sound Retainer Compression Guitar Effects Pedal,/items/electro-harmonix-freeze-sound-retainer-compression-guitar-effects-pedal
Catalinbread Topanga Spring Reverb,/items/catalinbread-topanga-spring-reverb
Electro-Harmonix Memory Toy,/items/electro-harmonix-memory-toy
Catalinbread Pareidolia,/items/catalinbread-pareidolia
Electro Harmonix Micro Q-Tron,/items/electro-harmonix-micro-q-tron
Soundblox Guitar Envelope Filter,/items/soundblox-guitar-envelope-filter
Analogman Bi-Comprossor,/items/analogman-bi-comprossor
Vintage 1974 Musitronics Mu-Tron Phasor Effects Pedal,/items/vintage-1974-musitronics-mu-tron-phasor-effects-pedal
Mantic Effects Flex,/items/mantic-effects-flex
Catalinbread Bell Epoch,/items/catalinbread-bell-epoch
Electro-Harmonix Screaming Bird Treble Booster Guitar Effects Pedal,/items/electro-harmonix-screaming-bird-treble-booster-guitar-effects-pedal
Electro-Harmonix Voice Box,/items/electro-harmonix-voice-box
Electro-Harmonix Doctor Q,/items/electro-harmonix-doctor-q
Chase Bliss Audio Warped Vinyl MKII Analog Vibrato/Chorus,/items/chase-bliss-audio-warped-vinyl-mkii-analog-vibrato-chorus
Danelectro Back Talk Reverse Delay,/items/danelectro-back-talk-reverse-delay
Caroline Guitar Company Lo-Fi Météore Reverb,/items/caroline-guitar-company-lo-fi-meteore-reverb
Voodoo Lab Pedal Power AC,/items/voodoo-lab-pedal-power-ac
Dallas Rangemaster,/items/dallas-rangemaster
Flynn Amps Rory Gallagher Hawk Booster,/items/flynn-amps-rory-gallagher-hawk-booster
Roland Chorus Echo SRE-555,/items/roland-chorus-echo-sre-555
Visual Sound V2 Open Road Overdrive Guitar Effects Pedal,/items/visual-sound-v2-open-road-overdrive-guitar-effects-pedal
Electro-Harmonix MicroSynth XO Pedal,/items/electro-harmonix-microsynth-xo-pedal
EarthQuaker Devices Organizer,/items/earthquaker-devices-organizer
EarthQuaker Devices Rainbow Machine Polyphonic Pitch Mesmerizer Guitar Effects Pedal,/items/earthquaker-devices-rainbow-machine-polyphonic-pitch-mesmerizer-guitar-effects-pedal
Electro-Harmonix Soul Food Overdrive,/items/electro-harmonix-soul-food-overdrive
EarthQuaker Devices Arpanoid Polyphonic Pitch Arpeggiator Guitar Effects Pedal,/items/earthquaker-devices-arpanoid-polyphonic-pitch-arpeggiator-guitar-effects-pedal
Mad Professor Deep Blue Delay Pedal,/items/mad-professor-deep-blue-delay-pedal
EarthQuaker Devices Palisades Overdrive,/items/earthquaker-devices-palisades-overdrive
Electro-Harmonix Deluxe Memory Boy,/items/electro-harmonix-deluxe-memory-boy
Bogner Wessex Overdrive,/items/bogner-wessex-overdrive
Electro-Harmonix Epitome,/items/electro-harmonix-epitome
Visual Sound V3 Route 66,/items/visual-sound-v3-route-66
Walrus Audio Voyager Overdrive,/items/walrus-audio-voyager-overdrive
Walrus Audio Luminary Octave Generator,/items/walrus-audio-luminary-octave-generator
T-Rex Engineering FuelTank Classic Power Supply,/items/t-rex-engineering-fueltank-classic-power-supply
Dunlop KH95 Kirk Hammett Signature Cry Baby Wah Guitar Effects Pedal,/items/dunlop-kh95-kirk-hammett-signature-cry-baby-wah-guitar-effects-pedal
DigiTech XP-99 Space Station,/items/digitech-xp-99-space-station
KHDK Ghoul Screamer Effect Pedal,/items/khdk-ghoul-screamer-effect-pedal
Radial Tonebone Hot British,/items/radial-tonebone-hot-british
KHDK Dark Blood Distortion,/items/khdk-dark-blood-distortion
Moollon Vintage Wah Pedal,/items/moollon-vintage-wah-pedal
Moollon 3 Plus Pedal,/items/moollon-3-plus-pedal
Rainger FX El Distorto,/items/rainger-fx-el-distorto
Peterson StroboStomp2 Pedal Virtual Strobe Tuner,/items/peterson-strobostomp2-pedal-virtual-strobe-tuner
Gnomeratron VTF Guitar Effects Pedal,/items/gnomeratron-vtf-guitar-effects-pedal
Bixonic Expandora EXP-2000R,/items/bixonic-expandora-exp-2000r
Blackstone Mosfet Overdrive,/items/blackstone-mosfet-overdrive
SiB Varidrive Effects Pedal,/items/sib-varidrive-effects-pedal
Dunlop JHOC1 Jimi Hendrix Octavio,/items/dunlop-jhoc1-jimi-hendrix-octavio
Eminence Red Coat The Governor 75W Guitar Speaker,/items/eminence-red-coat-the-governor-75w-guitar-speaker
Orange Amplifiers Bax Bangeetar Pre-Eq Guitar Effects Pedal White,/items/orange-amplifiers-bax-bangeetar-pre-eq-guitar-effects-pedal-white
Danelectro DD-1 Fab Tone Distortion Pedal,/items/danelectro-dd-1-fab-tone-distortion-pedal--2
Boss OD-2 Turbo Overdrive Guitar Effects Pedal,/items/boss-od-2-turbo-overdrive-guitar-effects-pedal
Boss MT-2 Metal Zone Guitar Effects Pedal,/items/boss-mt-2-metal-zone-guitar-effects-pedal
Colorsound Wah Wah,/items/colorsound-wah-wah
Zoom G5 Guitar Multi-Effects & Amp Simulator Pedal,/items/zoom-g5-guitar-multi-effects-amp-simulator-pedal
Boss DD-20 Giga Delay Digital Delay Pedal,/items/boss-dd-20-giga-delay-digital-delay-pedal
Zoom G5n,/items/zoom-g5n
Dunlop Dallas Arbiter Fuzz Face,/items/dunlop-dallas-arbiter-fuzz-face
Peterson AutoStrobe 490,/items/peterson-autostrobe-490
Celestion G12 Century Vintage,/items/celestion-g12-century-vintage
T-Rex Engineering Mudhoney Distortion Pedal,/items/t-rex-engineering-mudhoney-distortion-pedal
Akai Professional E2 HeadRush Delay/Looper,/items/akai-professional-e2-headrush-delay-looper
Shin-Ei Companion Pedal,/items/shin-ei-companion-pedal
Pro Co TurboRAT Pedal,/items/pro-co-turborat-pedal
T-Rex Engineering Mudhoney II Dual Distortion Pedal,/items/t-rex-engineering-mudhoney-ii-dual-distortion-pedal
Wattson Super Fuzz FY 6,/items/wattson-super-fuzz-fy-6
Seymour Duncan Palladium Gain Stage,/items/seymour-duncan-palladium-gain-stage
Seymour Duncan Pickup Booster & Line Driver,/items/seymour-duncan-pickup-booster-line-driver
Behringer DD400 Digital Delay,/items/behringer-dd400-digital-delay
Boss VE-20 Vocal Performer Twin Pedal,/items/boss-ve-20-vocal-performer-twin-pedal
Electro-Harmonix Small Clone Analog Chorus,/items/electro-harmonix-small-clone-analog-chorus
Earthquaker Devices The Warden,/items/earthquaker-devices-the-warden
Behringer DR400 - Digital Reverb-Delay,/items/behringer-dr400-digital-reverb-delay
Marshall RF-1 Reflector,/items/marshall-rf-1-reflector
Danelectro Cool Cat Chorus,/items/danelectro-cool-cat-chorus
DigiTech Synth Wah,/items/digitech-synth-wah
Malekko B:Assmaster Distortion Pedal,/items/malekko-b-assmaster-distortion-pedal
Devi Ever Never Drive Fuzz Guitar Effects Pedal,/items/devi-ever-never-drive-fuzz-guitar-effects-pedal
JHS Boss DS-1 Synth Deluxe Pedal,/items/jhs-boss-ds-1-synth-deluxe-pedal
Ibanez AD9 Analog Delay Pedal,/items/ibanez-ad9-analog-delay-pedal
Fulltone Tube Tape Echo,/items/fulltone-tube-tape-echo
Moog Moogerfooger MF-104Z Analog Delay,/items/moog-moogerfooger-mf-104z-analog-delay
Molten Voltage SIMI,/items/molten-voltage-simi
TC Electronic Ditto X2 Looper Effects Pedal,/items/tc-electronic-ditto-x2-looper-effects-pedal
TheGigRig MIDI-8,/items/thegigrig-midi-8
Source Audio Programmable EQ,/items/source-audio-programmable-eq
Source Audio Soundblox Multiwave Distortion,/items/source-audio-soundblox-multiwave-distortion
Option 5 Destination Rotation Single,/items/option-5-destination-rotation-single
Moog Minifooger MF Trem Analog Tremolo Effects Pedal,/items/moog-minifooger-mf-trem-analog-tremolo-effects-pedal
Rockett Pedals 10 Ton Hammer Guitar Effects Pedal,/items/rockett-pedals-10-ton-hammer-guitar-effects-pedal
Analog Man Prince of Tone Overdrive Effects Pedal,/items/analog-man-prince-of-tone-overdrive-effects-pedal
Diamond Vibrato Pedal,/items/diamond-vibrato-pedal
Carl Martin Compressor/Limiter Pedal,/items/carl-martin-compressor-limiter-pedal
T-Rex Fuel Tank Chameleon,/items/t-rex-fuel-tank-chameleon
Boss SD-2 DUAL Overdrive,/items/boss-sd-2-dual-overdrive
Dinosaural Opticompressor OTC - 201,/items/dinosaural-opticompressor-otc-201
Pigtronix FAT Drive,/items/pigtronix-fat-drive
Carl Martin Paraloop Guitar Effects Pedal,/items/carl-martin-paraloop-guitar-effects-pedal
Pigtronix Echolution Multi-Tap Delay Pedal,/items/pigtronix-echolution-multi-tap-delay-pedal
Pigtronix Disnortion Analog Octave/Fuzz/Overdrive Pedal,/items/pigtronix-disnortion-analog-octave-fuzz-overdrive-pedal
Pigtronix EP2 Envelope and Rotary Phaser Pedal,/items/pigtronix-ep2-envelope-and-rotary-phaser-pedal
Pigtronix Class A Boost Pedal,/items/pigtronix-class-a-boost-pedal
Carl Martin Hot Drive 'n' Boost,/items/carl-martin-hot-drive-n-boost
Carl Martin PlexiTone,/items/carl-martin-plexitone
Carl Martin AC-Tone,/items/carl-martin-ac-tone
Carl Martin Chorus xII,/items/carl-martin-chorus-xii
Carl Martin Headroom,/items/carl-martin-headroom
Boss FS-5L Latching Footswitch,/items/boss-fs-5l-latching-footswitch
Diamond Opto-Compressor Guitar Effects Pedal,/items/diamond-opto-compressor-guitar-effects-pedal
Carl Martin PlexiTone single channel,/items/carl-martin-plexitone-single-channel
Carl Martin AC-Tone Single Channel,/items/carl-martin-ac-tone-single-channel
Carl Martin Two Faze Phaser,/items/carl-martin-two-faze-phaser
Carl Martin Hydra Boost,/items/carl-martin-hydra-boost
Carl Martin 3 Band Parametric Pre-Amp,/items/carl-martin-3-band-parametric-pre-amp
Ibanez CS-505,/items/ibanez-cs-505
Carl Martin Buff Deluxe,/items/carl-martin-buff-deluxe
Dr.No Drive-O-Matic Effects Pedal,/items/dr-no-drive-o-matic-effects-pedal
DigiTech JamMan,/items/digitech-jamman--2
Menatone King of the Britains,/items/menatone-king-of-the-britains
DigiTech JamMan Solo Looper Pedal,/items/digitech-jamman-solo-looper-pedal
Radial Tonebone PZ-Pre Acoustic Pre-Amp,/items/radial-tonebone-pz-pre-acoustic-pre-amp
Guyatone WR3 wah rocker,/items/guyatone-wr3-wah-rocker
Boss FV-30H Compact Foot Volume Pedal,/items/boss-fv-30h-compact-foot-volume-pedal
Providence Anadime Analog Chorus,/items/providence-anadime-analog-chorus
TC Electronic Hall Of Fame Mini Reverb Pedal with TonePrint,/items/tc-electronic-hall-of-fame-mini-reverb-pedal-with-toneprint
Suhr Koko Boost,/items/suhr-koko-boost
Guyatone Wah Rocker WR-M5,/items/guyatone-wah-rocker-wr-m5
Xotic Effects SL Drive,/items/xotic-effects-sl-drive
T-Rex Tonetrunk 55 Pedalboard,/items/t-rex-tonetrunk-55-pedalboard
Wampler Pedals Tweed '57,/items/wampler-pedals-tweed-57
Providence Heat Blaster Distortion,/items/providence-heat-blaster-distortion
TheGigRig Pro/MIDI14,/items/thegigrig-pro-midi14
TC Electronic PolyTune 2 Mini,/items/tc-electronic-polytune-2-mini
Fractal FX8,/items/fractal-fx8
Pigtronix Quantum Time Modulator Chorus/Vibrato,/items/pigtronix-quantum-time-modulator-chorus-vibrato
MXR CSP099 Phase 99,/items/mxr-csp099-phase-99
Free The Tone Red Jasper,/items/free-the-tone-red-jasper
Xotic Effects XW1 Wah Wah Pedal,/items/xotic-effects-xw1-wah-wah-pedal
Selah Effects Scarlett Love OD V2,/items/selah-effects-scarlett-love-od-v2
Electro Harmonix Superego Synth Engine,/items/electro-harmonix-superego-synth-engine
Xotic Effects RC Booster Clean Boost Guitar Effects Pedal,/items/xotic-effects-rc-booster-clean-boost-guitar-effects-pedal
Selah Effects Quartz Timer,/items/selah-effects-quartz-timer
Sonic Research ST-200 Strobe Tuner,/items/sonic-research-st-200-strobe-tuner
CMATMODS Deluxe Signa Comp,/items/cmatmods-deluxe-signa-comp
Strymon Mobius Modulation Pedal,/items/strymon-mobius-modulation-pedal
RJM Mastermind GT/22 MIDI Foot Controller,/items/rjm-mastermind-gt-22-midi-foot-controller
Dunlop DVP3 Volume (X) Pedal,/items/dunlop-dvp3-volume-x-pedal
Divided by 13 Joyride Overdrive,/items/divided-by-13-joyride-overdrive
Roland SDD-320 Dimension D,/items/roland-sdd-320-dimension-d
Tycobrahe Octavia,/items/tycobrahe-octavia
MXR Loop Selector,/items/mxr-loop-selector
Ibanez Super Metal Mini Pedal,/items/ibanez-super-metal-mini-pedal
G-Lab Dual Vintage Overdrive,/items/g-lab-dual-vintage-overdrive
G-Lab True Bypass Wah Pad,/items/g-lab-true-bypass-wah-pad
Atomic Amps AmpliFire Multi-Effects Pedal,/items/atomic-amps-amplifire-multi-effects-pedal
TC Electronic Vortex Flanger TonePrint Series Guitar Effects Pedal,/items/tc-electronic-vortex-flanger-toneprint-series-guitar-effects-pedal
Jim Dunlop CBM95 Cry Baby Mini Wah,/items/jim-dunlop-cbm95-cry-baby-mini-wah
Tone City Golden Plexi,/items/tone-city-golden-plexi
Tone City Fuxx Fuzz,/items/tone-city-fuxx-fuzz
Tone City Angel Wing,/items/tone-city-angel-wing
Mr. Black ThunderClaw,/items/mr-black-thunderclaw
Tony City Bad Horse,/items/tony-city-bad-horse
Decibel Eleven Dirt Clod Analogue Distortion Pedal,/items/decibel-eleven-dirt-clod-analogue-distortion-pedal
LovePedal COT 50 Overdrive Pedal,/items/lovepedal-cot-50-overdrive-pedal
LovePedal Hermida Unimos Ruby Interactive Drive Pedal,/items/lovepedal-hermida-unimos-ruby-interactive-drive-pedal
LovePedal Beardsman Bi Chorus,/items/lovepedal-beardsman-bi-chorus
Lovepedal Vibronaut Photocell Vibe Pedal,/items/lovepedal-vibronaut-photocell-vibe-pedal
Tone City Dry Martini Overdrive Pedal,/items/tone-city-dry-martini-overdrive-pedal
Orange Amplifiers Bax Bangeetar Pre-EQ Guitar Effects Pedal Black,/items/orange-amplifiers-bax-bangeetar-pre-eq-guitar-effects-pedal-black
Green Carrot Pedals Cornstarch Overdrive Pedal,/items/green-carrot-pedals-cornstarch-overdrive-pedal
Chandler Tube Driver Tube Overdrive Pedal,/items/chandler-tube-driver-tube-overdrive-pedal
Effectrode PC-2A Compressor Pedal,/items/effectrode-pc-2a-compressor-pedal
Origin Effects SlideRIG Compact Deluxe,/items/origin-effects-sliderig-compact-deluxe
Effectrode Fire Bottle Tube Boost,/items/effectrode-fire-bottle-tube-boost
Effectrode Tube-Vibe,/items/effectrode-tube-vibe
Effectrode Tube Drive Overdrive,/items/effectrode-tube-drive-overdrive
Seymour Duncan Shape Shifter Tap Tremolo,/items/seymour-duncan-shape-shifter-tap-tremolo
Pete Cornish All Tube Effects Board,/items/pete-cornish-all-tube-effects-board
Electro-Harmonix Big Muff Pi Ram's Head,/items/electro-harmonix-big-muff-pi-ram-s-head
DigiTech WH1 Whammy Pedal,/items/digitech-wh1-whammy-pedal
Electro-Harmonix Sovtek Civil War Big Muff,/items/electro-harmonix-sovtek-civil-war-big-muff
Origin Effects Cali76-STD Limiting Amplifier Pedal,/items/origin-effects-cali76-std-limiting-amplifier-pedal
Demeter Comp-1 Compulator,/items/demeter-comp-1-compulator
Blackstar HT Series HT-DUAL Tube Dual Distortion Guitar Effects Pedal,/items/blackstar-ht-series-ht-dual-tube-dual-distortion-guitar-effects-pedal
Seymour Duncan SFX-11 Twin Tube Blue Distortion Guitar Effects Pedal,/items/seymour-duncan-sfx-11-twin-tube-blue-distortion-guitar-effects-pedal
BK Butler Tube Driver,/items/bk-butler-tube-driver
Providence DLY-4 Chrono Delay,/items/providence-dly-4-chrono-delay
Boss DD-2 Digital Delay Pedal,/items/boss-dd-2-digital-delay-pedal
MXR Custom Shop CSP028 Vintage Dyna Comp Compressor Guitar Effects Pedal,/items/mxr-custom-shop-csp028-vintage-dyna-comp-compressor-guitar-effects-pedal
Boss CS-2 Compressor Guitar Effect Pedal,/items/boss-cs-2-compressor-guitar-effect-pedal
Maestro Parametric Filter MPF-1,/items/maestro-parametric-filter-mpf-1
Fulltone FatBoost V-1 Pedal,/items/fulltone-fatboost-v-1-pedal
Fulltone FatBoost 3 FB-3 Guitar Effects Pedal,/items/fulltone-fatboost-3-fb-3-guitar-effects-pedal--2
Morley Power Wah Fuzz Pedal,/items/morley-power-wah-fuzz-pedal
Electro-Harmonix Octave Multiplexer Pedal,/items/electro-harmonix-octave-multiplexer-pedal
Dunlop Cry Baby QZ-1 Q-Zone Pedal,/items/dunlop-cry-baby-qz-1-q-zone-pedal
Moog Moogerfooger Low-Pass Filter,/items/moog-moogerfooger-low-pass-filter
Univox Super-Fuzz Pedal,/items/univox-super-fuzz-pedal
Fuzzrocious Demon,/items/fuzzrocious-demon
Electro-Harmonix Neo Clone Analog Chorus,/items/electro-harmonix-neo-clone-analog-chorus
MG Music Lexotone Fuzz,/items/mg-music-lexotone-fuzz
Line 6 M13 Stompbox Modeler,/items/line-6-m13-stompbox-modeler
Voodoo Lab Amp Selector,/items/voodoo-lab-amp-selector
Homebrew Electronics HBE CPR Compressor,/items/homebrew-electronics-hbe-cpr-compressor
Homebrew Electronics HBE Bajo Mos,/items/homebrew-electronics-hbe-bajo-mos
Keeley Nova Wah LE,/items/keeley-nova-wah-le
Homebrew Electronics HBE Detox EQ Paul Gilbert signature,/items/homebrew-electronics-hbe-detox-eq-paul-gilbert-signature
Foxrox Octron,/items/foxrox-octron
TC Electronic Stereo Chorus Flanger,/items/tc-electronic-stereo-chorus-flanger
TC Electronic MojoMojo Overdrive,/items/tc-electronic-mojomojo-overdrive
MXR M-103 Blue Box,/items/mxr-m-103-blue-box
MXR M78 Custom Badass '78 Distortion Pedal,/items/mxr-m78-custom-badass-78-distortion-pedal
Empress Compressor,/items/empress-compressor
Way Huge Electronics Green Rhino MkII Overdrive Guitar Effects Pedal,/items/way-huge-electronics-green-rhino-mkii-overdrive-guitar-effects-pedal
TC Electronic Sub 'N' Up,/items/tc-electronic-sub-n-up
Homebrew Electronics HBE CPR Compressor Retro,/items/homebrew-electronics-hbe-cpr-compressor-retro
Homebrew Electronics HBE THC Three Hound Chorus,/items/homebrew-electronics-hbe-thc-three-hound-chorus
Majik Box FU-2C Paul Gilbert Fuzz Universe Custom Overdrive/Boost Pedal,/items/majik-box-fu-2c-paul-gilbert-fuzz-universe-custom-overdrive-boost-pedal
Boss MD-2 Mega Distortion Guitar Effects Pedal,/items/boss-md-2-mega-distortion-guitar-effects-pedal
Green Carrot Pedals Infatuator Fuzz Pedal,/items/green-carrot-pedals-infatuator-fuzz-pedal
Origin Effects Cali76 Compact Deluxe,/items/origin-effects-cali76-compact-deluxe
Dunlop JDF2 Fuzz Face,/items/dunlop-jdf2-fuzz-face
Boss AB-2,/items/boss-ab-2
Hotone Skyline Octa Octave Pedal,/items/hotone-skyline-octa-octave-pedal
TC Helicon VoiceTone D1 Doubling Detune Pedal,/items/tc-helicon-voicetone-d1-doubling-detune-pedal
Moog MF-105M Moogerfooger MIDI MuRF Analog Filter Guitar Effects Pedal,/items/moog-mf-105m-moogerfooger-midi-murf-analog-filter-guitar-effects-pedal
CIOKS DC10 Power Supply,/items/cioks-dc10-power-supply
Roland GR-55 Guitar Synthesizer Multi Effects Pedal,/items/roland-gr-55-guitar-synthesizer-multi-effects-pedal
Bogner Wessex - Bubinga Overdrive Guitar Effects Pedal,/items/bogner-wessex-bubinga-overdrive-guitar-effects-pedal
Boss GT-100 Multi-Effects Pedalboard,/items/boss-gt-100-multi-effects-pedalboard
Empress ParaEq,/items/empress-paraeq
Boss RC-50 Loop Station Looper Pedal,/items/boss-rc-50-loop-station-looper-pedal
Dunlop GCB95F Cry Baby Classic Wah Wah,/items/dunlop-gcb95f-cry-baby-classic-wah-wah
Ibanez DFL Flanger,/items/ibanez-dfl-flanger
DigiTech Whammy DT Drop Tune Guitar Effects Pedal,/items/digitech-whammy-dt-drop-tune-guitar-effects-pedal
DOD FX40B Equalizer Pedal,/items/dod-fx40b-equalizer-pedal
DigiTech XP-300 Space Station,/items/digitech-xp-300-space-station
Maxon AD-9 Analog Delay Pro,/items/maxon-ad-9-analog-delay-pro
Roland VG-99 V-Guitar System,/items/roland-vg-99-v-guitar-system
Boss RC-20XL Loop Station,/items/boss-rc-20xl-loop-station
TC Electronic Dark Matter Distortion,/items/tc-electronic-dark-matter-distortion
Lovepedal Eternity E6,/items/lovepedal-eternity-e6
Red Witch Empress Chorus,/items/red-witch-empress-chorus
TC Electronic TC1210,/items/tc-electronic-tc1210
